Systematic ID	Name	FYPOviability	DeletionLibrary_essentiality	A	um	lam	t10	t50	t90	t_window	t_inflection	y_inflection	auc	R2	RMSE	normalized_RMSE	AIC	BIC
SPAC1B3.15c	SPAC1B3.15c	viable	V	0.009	-0.001	0.0	0.364	2.995	7.123	6.759	2.191	0.003	0.0	-0.681687	0.041	0.47122	-26.058	-27.23
SPAC1B3.16c	vht1	condition-dependent	V	4.495	0.388	1.264	1.972	7.095	15.133	13.16	5.531	1.654	27.414	0.997951	0.064	0.016657	-21.461	-22.633
SPAC1B3.17	clr2	viable	V	0.495	0.03	0.0	1.006	8.285	19.706	18.7	6.063	0.182	2.705	0.443044	0.154	0.268148	-12.731	-13.903
SPAC1B3.18c	mrps18	inviable	E	5.825	0.672	5.341	5.87	9.702	15.713	9.843	8.532	2.143	21.836	0.986763	0.208	0.044359	-9.711	-10.882
SPAC1B3.20	SPAC1B3.20	viable	V	0.199	0.033	-0.0	0.364	3.001	7.138	6.773	2.196	0.073	1.984	0.360191	0.077	0.256896	-19.697	-20.869
SPAC1B9.02c	sck1	viable	V	0.224	0.038	-0.0	0.364	3.001	7.138	6.773	2.196	0.082	2.239	0.695447	0.049	0.182438	-24.07	-25.241
SPAC1B9.03c	SPAC1B9.03c	inviable	E	7.12	1.193	1.208	1.573	4.209	8.346	6.773	3.404	2.619	62.849	0.933735	0.738	0.101317	2.967	1.796
SPAC1D4.01	tls1	viable	V	0.671	0.041	0.0	1.006	8.285	19.706	18.7	6.063	0.247	3.668	0.61859	0.139	0.256288	-13.703	-14.874
SPAC1D4.02c	grh1	viable	V	-0.093	0.006	0.0	1.003	8.259	19.646	18.643	6.044	-0.034	-0.011	-0.149846	0.102	0.351358	-16.873	-18.044
SPAC1D4.03c	aut12	viable	V	0.874	0.061	2.049	2.93	9.304	19.305	16.374	7.358	0.321	4.011	0.839001	0.106	0.171861	-16.407	-17.579
SPAC1D4.04	cct2	inviable	E	5.986	0.796	0.415	0.874	4.196	9.409	8.535	3.182	2.202	52.308	0.993607	0.174	0.02951	-11.503	-12.674
SPAC1D4.05c	erd101	viable	V	-0.202	-0.034	-0.0	0.364	3.001	7.138	6.773	2.196	-0.074	-2.015	0.876921	0.027	0.115078	-30.232	-31.403
SPAC1D4.06c	csk1	viable	V	0.964	0.138	8.51	8.937	12.025	16.871	7.934	11.082	0.355	1.769	0.960905	0.055	0.072163	-22.954	-24.126
SPAC1D4.08	pis1	inviable	E	6.184	0.912	1.339	1.752	4.747	9.445	7.692	3.832	2.275	51.056	0.995191	0.162	0.026021	-12.182	-13.354
SPAC1D4.09c	rtf2	viable	V	0.286	0.048	0.0	0.364	3.001	7.138	6.773	2.196	0.105	2.861	0.862285	0.043	0.12542	-25.549	-26.721
SPAC1D4.10	trz1	inviable	E	5.825	0.96	1.621	1.991	4.67	8.873	6.882	3.852	2.143	48.744	0.998617	0.084	0.014331	-18.797	-19.969
SPAC1D4.11c	lkh1	viable	V	0.567	0.077	0.0	0.45	3.709	8.822	8.371	2.714	0.209	5.215	0.966124	0.039	0.067863	-26.333	-27.504
SPAC1D4.12	rad15	inviable	E	6.451	0.727	2.453	2.994	6.911	13.056	10.062	5.715	2.373	39.838	0.997553	0.112	0.019401	-15.854	-17.026
SPAC1D4.13	byr1	viable	V	0.184	0.031	-0.0	0.364	3.001	7.138	6.773	2.196	0.068	1.841	0.144	0.104	0.40053	-16.62	-17.792
SPAC1D4.14	tho2	inviable	E	6.603	0.709	1.022	1.59	5.701	12.152	10.562	4.446	2.429	48.06	0.991169	0.217	0.034129	-9.292	-10.463
SPAC1F12.02c	tma19	viable	V	0.881	0.131	0.0	0.412	3.389	8.062	7.65	2.48	0.324	8.416	0.914549	0.099	0.098691	-17.158	-18.329
SPAC1F12.05	any2	viable	V	-0.061	0.01	0.0	0.364	3.0	7.135	6.771	2.195	-0.022	-0.003	-0.057758	0.106	0.33357	-16.405	-17.576
SPAC1F12.06c	SPAC1F12.06c	viable	V	0.006	-0.001	0.0	0.648	5.336	12.692	12.044	3.905	0.002	0.0	-1.050551	0.032	0.522265	-28.465	-29.636
SPAC1F12.08	cab4	inviable	E	6.132	0.899	3.425	3.841	6.854	11.582	7.74	5.934	2.256	38.14	0.996184	0.148	0.024835	-13.097	-14.269
SPAC1F12.09	gpi17	inviable	E	5.818	0.975	2.419	2.784	5.42	9.557	6.773	4.615	2.14	44.426	0.992197	0.206	0.034669	-9.819	-10.991
SPAC1F12.10c	SPAC1F12.10c	viable	V	0.545	0.089	0.0	0.374	3.075	7.315	6.942	2.251	0.201	5.399	0.962381	0.04	0.068086	-26.146	-27.318
SPAC1F3.01	rrp6	viable	E	7.085	0.64	2.562	3.238	8.127	15.799	12.562	6.634	2.606	36.949	0.999761	0.034	0.005871	-27.682	-28.854
SPAC1F3.02c	mkh1	viable	Not_determined	6.662	1.116	10.442	10.806	13.443	17.58	6.773	12.638	2.451	5.665	0.997837	0.061	0.018025	-22.008	-23.179
SPAC1F3.03	sro7	viable	V	0.905	0.152	1.679	2.044	4.68	8.817	6.773	3.875	0.333	7.57	0.989969	0.036	0.041719	-27.23	-28.402
SPAC1F3.04c	tsr3	viable	Not_determined	8.012	0.581	2.68	3.523	9.618	19.181	15.658	7.757	2.947	34.481	0.955464	0.456	0.072366	-1.861	-3.033
SPAC1F3.05	gga21	viable	V	0.694	0.049	2.337	3.2	9.447	19.248	16.048	7.54	0.255	3.097	0.555751	0.173	0.238193	-11.535	-12.707
SPAC1F3.06c	spo15	viable	V	0.003	0.0	0.0	0.364	3.0	7.135	6.771	2.195	0.001	0.029	-0.020033	0.058	0.324134	-22.526	-23.697
SPAC1F3.07c	rsc58	viable	V	2.894	0.485	5.244	5.609	8.245	12.382	6.773	7.44	1.065	14.209	0.985779	0.129	0.048794	-14.448	-15.62
SPAC1F3.08c	SPAC1F3.08c	unknown	Not_determined	0.039	0.006	-0.0	0.364	3.001	7.138	6.773	2.196	0.014	0.387	-0.039659	0.084	0.376385	-18.777	-19.949
SPAC1F3.09	mug161	viable	V	0.038	0.002	0.0	1.006	8.285	19.706	18.7	6.063	0.014	0.207	0.287605	0.026	0.297075	-30.672	-31.843
SPAC1F3.10c	oct1	viable	V	5.3	0.827	5.867	6.259	9.088	13.527	7.268	8.224	1.95	21.957	0.996248	0.116	0.024466	-15.504	-16.676
SPAC1F5.02	pdi1	inviable	E	4.273	0.58	5.31	5.76	9.016	14.126	8.365	8.022	1.572	18.132	0.998424	0.059	0.015822	-22.294	-23.466
SPAC1F5.03c	SPAC1F5.03c	viable	V	0.177	0.03	-0.0	0.364	3.001	7.138	6.773	2.196	0.065	1.769	-0.005176	0.142	0.368059	-13.514	-14.686
SPAC1F5.04c	cdc12	inviable	E	6.464	0.96	3.804	4.215	7.19	11.857	7.642	6.282	2.378	38.149	0.999878	0.028	0.004514	-29.856	-31.028
SPAC1F5.06	lsh1	inviable	E	6.409	1.05	1.918	2.291	4.987	9.218	6.927	4.164	2.358	51.616	0.99401	0.194	0.029705	-10.397	-11.569
SPAC1F5.07c	hem14	viable	V	0.63	0.106	5.404	5.768	8.405	12.542	6.773	7.6	0.232	3.001	0.743185	0.152	0.201866	-12.852	-14.023
SPAC1F5.08c	yam8	viable	V	-0.082	0.014	-0.0	0.364	3.0	7.137	6.772	2.196	-0.03	-0.003	-0.089406	0.095	0.347882	-17.505	-18.677
SPAC1F5.09c	shk2	viable	V	-0.019	0.003	0.0	0.364	2.999	7.134	6.769	2.195	-0.007	-0.001	-1.326869	0.109	0.536238	-16.177	-17.349
SPAC1F5.10	fal1	viable	V	6.768	0.582	2.058	2.768	7.907	15.97	13.201	6.338	2.49	36.762	0.998067	0.093	0.016334	-17.802	-18.974
SPAC1F5.11c	tra2	inviable	E	6.643	0.521	3.74	4.518	10.145	18.974	14.455	8.427	2.444	25.341	0.977875	0.262	0.052948	-7.389	-8.56
SPAC1F7.01c	spt6	viable	V	5.889	0.517	1.557	2.252	7.284	15.18	12.928	5.748	2.166	34.936	0.999083	0.057	0.01121	-22.729	-23.901
SPAC1F7.02c	has1	inviable	E	6.53	1.094	0.332	0.696	3.333	7.47	6.773	2.528	2.402	63.189	0.995531	0.163	0.025236	-12.143	-13.315
SPAC1F7.03	pkd2	inviable	E	8.047	1.162	2.747	3.17	6.23	11.031	7.861	5.296	2.96	54.841	0.999999	0.002	0.000306	-54.457	-55.629
SPAC1F7.04	rho1	condition-dependent	V	7.018	1.176	1.139	1.503	4.139	8.276	6.773	3.335	2.582	62.425	0.95247	0.603	0.084184	0.942	-0.23
SPAC1F7.05	cdc22	inviable	E	6.054	0.929	0.473	0.871	3.747	8.261	7.39	2.869	2.227	55.906	0.986607	0.261	0.041284	-7.423	-8.595
SPAC1F7.08	fio1	viable	V	0.128	-0.008	-0.0	1.006	8.285	19.706	18.7	6.063	0.047	0.015	-0.126605	0.121	0.458462	-15.155	-16.326
SPAC1F7.09c	dal2	viable	V	0.571	0.047	3.111	3.848	9.176	17.536	13.689	7.549	0.21	2.548	0.957051	0.039	0.080827	-26.349	-27.521
SPAC1F7.10	SPAC1F7.10	viable	V	-0.017	0.003	0.0	0.364	3.001	7.137	6.773	2.196	-0.006	-0.001	-0.947893	0.109	0.59056	-16.195	-17.367
SPAC1F7.11c	SPAC1F7.11c	viable	V	0.511	0.086	-0.0	0.364	3.001	7.138	6.773	2.196	0.188	5.106	0.789717	0.093	0.155988	-17.805	-18.977
SPAC1F7.12	yak3	viable	V	0.012	-0.002	0.0	0.364	3.001	7.138	6.773	2.196	0.005	0.001	-3.153111	0.072	0.695235	-20.269	-21.44
SPAC1F7.14c	dmo2	condition-dependent	Not_determined	0.821	0.061	2.988	3.811	9.77	19.121	15.31	7.951	0.302	3.416	0.977943	0.036	0.056569	-27.375	-28.547
SPAC1F8.01	ght3	viable	V	1.285	0.092	2.444	3.301	9.5	19.227	15.926	7.608	0.473	5.667	0.596867	0.264	0.21702	-7.306	-8.477
SPAC1F8.02c	shu1	viable	V	0.597	0.036	-0.0	1.006	8.285	19.706	18.7	6.063	0.22	3.265	0.961148	0.032	0.066944	-28.505	-29.676
SPAC1F8.03c	str3	viable	V	0.157	0.026	-0.0	0.364	3.001	7.138	6.773	2.196	0.058	1.572	0.336713	0.055	0.282213	-22.947	-24.119
SPAC1F8.04c	hhy1	viable	V	-0.022	0.004	0.0	0.364	3.001	7.138	6.773	2.196	-0.008	-0.001	-1.115595	0.087	0.504695	-18.383	-19.554
SPAC1F8.05	isp3	condition-dependent	V	-0.905	-0.152	-0.0	0.364	3.001	7.138	6.773	2.196	-0.333	-9.041	0.957615	0.068	0.077049	-20.866	-22.038
SPAC1F8.06	pfl8	viable	V	-0.042	0.006	0.0	0.446	3.671	8.731	8.285	2.686	-0.016	-0.002	-0.620616	0.049	0.463807	-24.126	-25.298
SPAC1F8.07c	pdc101	inviable	E	6.875	0.826	-0.0	0.508	4.183	9.95	9.442	3.061	2.529	59.782	0.962077	0.473	0.066393	-1.481	-2.653
SPAC1F8.08	SPAC1F8.08	viable	V	-0.019	0.003	0.0	0.364	3.0	7.135	6.77	2.195	-0.007	-0.001	-2.59081	0.071	0.664585	-20.435	-21.607
SPAC20G4.01	caf16	viable	V	0.018	0.002	0.0	0.666	5.481	13.037	12.371	4.011	0.007	0.134	0.025074	0.043	0.338887	-25.536	-26.707
SPAC20G4.02c	fus1	viable	V	-0.018	0.001	0.0	0.98	8.072	19.2	18.22	5.907	-0.007	-0.002	-1.406037	0.051	0.618404	-23.695	-24.867
SPAC20G4.03c	hri1	viable	V	0.015	-0.001	0.0	1.006	8.282	19.699	18.693	6.06	0.005	0.002	-0.10849	0.1	0.370354	-16.989	-18.161
SPAC20G4.04c	hus1	viable	V	0.831	0.077	5.508	6.167	10.932	18.41	12.243	9.477	0.306	2.524	0.953733	0.049	0.083377	-24.137	-25.309
SPAC20G4.05c	fmp40	viable	V	0.017	-0.002	0.0	0.572	4.712	11.207	10.635	3.448	0.006	0.001	-0.275507	0.093	0.428382	-17.71	-18.882
SPAC20G4.06c	adf1	inviable	E	6.296	1.055	0.829	1.194	3.83	7.967	6.773	3.025	2.316	57.905	0.990372	0.235	0.03825	-8.463	-9.635
SPAC20G4.07c	erg4	viable	V	1.981	0.182	5.567	6.233	11.053	18.616	12.383	9.581	0.729	5.882	0.917073	0.155	0.103867	-12.672	-13.844
SPAC20G4.08	pdc1	viable	V	0.756	0.052	1.917	2.806	9.238	19.331	16.525	7.274	0.278	3.513	0.899504	0.071	0.122573	-20.438	-21.609
SPAC20G4.09	SPAC20G4.09	unknown	Not_determined	0.009	-0.001	0.0	0.703	5.786	13.763	13.06	4.234	0.003	0.001	-1.933618	0.077	0.64929	-19.689	-20.861
SPAC20G8.01	cdc17	inviable	E	6.552	0.749	0.381	0.915	4.778	10.839	9.924	3.598	2.41	53.291	0.990321	0.226	0.036177	-8.852	-10.023
SPAC20G8.02	SPAC20G8.02	viable	V	-0.613	0.037	-0.0	1.006	8.285	19.706	18.7	6.063	-0.226	-0.07	-0.270665	0.589	0.433201	0.709	-0.462
SPAC20G8.03	itr2	inviable	E	6.198	0.86	1.333	1.773	4.958	9.955	8.182	3.985	2.28	49.779	0.996718	0.133	0.021522	-14.19	-15.361
SPAC20G8.04c	cir2	viable	V	-0.031	0.002	0.0	0.802	6.603	15.706	14.904	4.832	-0.011	-0.003	-0.566227	0.112	0.512718	-15.913	-17.085
SPAC20G8.05c	cdc15	condition-dependent	E	5.942	0.856	3.306	3.73	6.795	11.605	7.875	5.859	2.186	37.281	0.999901	0.023	0.004024	-31.807	-32.979
SPAC20G8.06	not1	inviable	E	6.247	0.593	2.348	2.991	7.642	14.939	11.948	6.222	2.298	34.922	0.999143	0.06	0.011066	-22.18	-23.352
SPAC20G8.07c	erg2	viable	V	5.149	0.693	2.548	3.002	6.286	11.438	8.436	5.283	1.894	34.771	0.999943	0.015	0.002988	-36.217	-37.389
SPAC20G8.08c	fft1	viable	V	-0.037	0.006	-0.0	0.364	3.001	7.138	6.773	2.196	-0.014	-0.002	-1.067903	0.093	0.542045	-17.785	-18.957
SPAC20G8.09c	nat10	condition-dependent	V	6.079	0.913	0.911	1.317	4.256	8.868	7.551	3.359	2.236	53.109	0.998469	0.089	0.014994	-18.192	-19.364
SPAC20G8.10c	atg6	viable	V	-0.035	0.006	0.0	0.364	3.001	7.138	6.773	2.196	-0.013	-0.001	-0.302532	0.149	0.423311	-13.066	-14.238
SPAC20H4.01	utp5	inviable	E	6.676	0.814	1.172	1.673	5.298	10.985	9.312	4.191	2.456	51.224	0.997299	0.126	0.019319	-14.749	-15.92
SPAC20H4.02	dsc3	viable	V	0.144	-0.009	0.0	0.956	7.875	18.731	17.774	5.763	0.053	0.016	-0.251106	0.136	0.40894	-13.968	-15.14
SPAC20H4.03c	tfs1	viable	V	0.341	0.029	0.0	0.716	5.892	14.014	13.298	4.311	0.126	2.423	0.44961	0.137	0.31996	-13.859	-15.03
SPAC20H4.04	fml2	viable	V	-0.041	0.007	0.0	0.364	3.0	7.136	6.772	2.195	-0.015	-0.002	-0.027557	0.124	0.354056	-14.91	-16.082
SPAC20H4.05c	mde1	viable	V	-0.176	-0.029	-0.0	0.364	3.001	7.138	6.773	2.196	-0.065	-1.756	-0.007939	0.118	0.437208	-15.33	-16.502
SPAC20H4.06c	gpl1	viable	V	0.198	0.033	-0.0	0.364	3.001	7.138	6.773	2.196	0.073	1.975	-0.077696	0.138	0.355617	-13.807	-14.978
SPAC20H4.07	rad57	viable	V	4.544	0.358	3.338	4.113	9.714	18.504	14.391	8.004	1.672	18.715	0.999949	0.009	0.00271	-41.052	-42.223
SPAC20H4.08	whi2	viable	V	0.029	0.002	0.0	1.006	8.285	19.706	18.699	6.063	0.011	0.156	-0.011344	0.032	0.35903	-28.323	-29.495
SPAC20H4.09	gih35	viable	V	0.336	0.056	-0.0	0.364	3.001	7.138	6.773	2.196	0.124	3.353	-0.13075	0.265	0.372835	-7.277	-8.449
SPAC20H4.10	ufd2	viable	V	1.065	0.178	4.669	5.034	7.67	11.807	6.773	6.865	0.392	5.81	0.894927	0.136	0.129968	-13.945	-15.117
SPAC20H4.11c	rho5	viable	V	-0.017	0.003	0.0	0.364	3.0	7.137	6.772	2.196	-0.006	-0.001	-0.657453	0.099	0.486515	-17.15	-18.322
SPAC212.04c	SPAC212.04c	viable	V	0.615	0.103	-0.0	0.364	3.001	7.138	6.773	2.196	0.226	6.141	-0.094157	0.575	0.463319	0.474	-0.698
SPAC212.08c	SPAC212.08c	viable	V	1.878	0.315	4.202	4.567	7.203	11.34	6.773	6.398	0.691	11.08	0.787295	0.375	0.171047	-3.81	-4.982
SPAC212.12	SPAC212.12	unknown	Not_determined	-0.12	0.007	0.0	0.998	8.215	19.539	18.541	6.011	-0.044	-0.014	-0.057657	0.286	0.381784	-6.533	-7.704
SPAC21E11.04	aca1	viable	V	-0.154	-0.026	-0.0	0.364	3.001	7.138	6.773	2.196	-0.057	-1.538	0.425968	0.053	0.249318	-23.308	-24.48
SPAC21E11.05c	cyp8	viable	V	-0.034	0.006	0.0	0.364	3.001	7.138	6.773	2.196	-0.013	-0.001	-0.476323	0.07	0.457422	-20.53	-21.701
SPAC21E11.06	tif224	inviable	E	6.287	1.053	-0.0	0.364	3.001	7.138	6.773	2.196	2.313	62.793	0.978496	0.342	0.052329	-4.737	-5.908
SPAC21E11.07	iba57	inviable	E	4.704	0.385	4.266	5.012	10.406	18.871	13.859	8.759	1.73	16.796	0.986458	0.15	0.043702	-12.984	-14.156
SPAC21E11.08	lcb2	inviable	E	6.763	0.803	0.47	0.984	4.705	10.544	9.56	3.569	2.488	55.557	0.983652	0.308	0.048489	-5.773	-6.945
SPAC222.03c	tim10	inviable	E	7.46	0.638	4.371	5.085	10.248	18.35	13.266	8.672	2.744	27.038	0.999214	0.058	0.010769	-22.515	-23.687
SPAC222.04c	ies6	condition-dependent	V	4.187	0.4	6.005	6.645	11.271	18.53	11.886	9.859	1.54	11.586	0.97139	0.178	0.061182	-11.258	-12.429
SPAC222.05c	mss1	viable	V	0.308	0.05	0.0	0.374	3.08	7.325	6.951	2.254	0.113	3.049	0.914365	0.036	0.106755	-27.131	-28.303
SPAC222.06	mak16	inviable	E	6.428	0.734	0.352	0.887	4.756	10.827	9.941	3.575	2.365	52.403	0.98559	0.272	0.042342	-7.019	-8.191
SPAC222.07c	hri2	viable	V	-0.02	0.003	-0.0	0.364	3.001	7.138	6.773	2.196	-0.007	-0.001	-1.083744	0.075	0.49447	-19.881	-21.053
SPAC222.08c	sno1	viable	V	3.706	0.281	3.268	4.075	9.91	19.066	14.991	8.129	1.363	14.948	0.999281	0.027	0.009981	-30.19	-31.362
SPAC222.09	seb1	inviable	E	6.388	0.889	1.173	1.612	4.786	9.765	8.153	3.817	2.35	52.367	0.995647	0.157	0.02458	-12.499	-13.67
SPAC222.10c	byr4	inviable	E	6.511	0.913	1.285	1.721	4.872	9.816	8.095	3.91	2.395	52.855	0.999651	0.045	0.007115	-24.92	-26.092
SPAC222.11	hem13	inviable	E	6.816	0.661	3.952	4.581	9.133	16.274	11.693	7.743	2.508	29.578	0.999901	0.021	0.003865	-32.582	-33.753
SPAC222.12c	atp2	viable	V	2.674	0.187	2.168	3.042	9.363	19.281	16.24	7.433	0.984	12.128	0.991689	0.066	0.033225	-21.148	-22.32
SPAC222.13c	SPAC222.13c	viable	V	0.007	0.001	-0.0	0.364	3.001	7.138	6.773	2.196	0.002	0.066	0.001015	0.054	0.343572	-23.199	-24.37
SPAC222.14c	sey1	viable	V	1.341	0.083	0.319	1.306	8.444	19.643	18.337	6.265	0.493	7.156	0.850806	0.15	0.133161	-12.94	-14.112
SPAC222.15	meu13	viable	V	0.181	0.03	-0.0	0.364	3.001	7.138	6.773	2.196	0.067	1.81	0.539643	0.05	0.227446	-23.904	-25.076
SPAC222.16c	csn3	viable	V	-0.025	0.003	0.0	0.539	4.434	10.547	10.009	3.245	-0.009	-0.002	-0.831611	0.074	0.483113	-20.048	-21.22
SPAC222.17	SPAC222.17	viable	Not_determined	-0.06	0.004	-0.0	1.006	8.285	19.706	18.7	6.063	-0.022	-0.007	-0.264688	0.072	0.487011	-20.368	-21.54
SPAC227.01c	erd1	viable	V	5.025	0.475	4.501	5.146	9.817	17.145	11.999	8.391	1.848	19.235	0.998425	0.06	0.015505	-22.175	-23.347
SPAC227.05	pfd4	viable	V	2.272	0.224	4.711	5.33	9.812	16.844	11.513	8.443	0.836	8.612	0.994023	0.054	0.029671	-23.116	-24.288
SPAC227.08c	yth1	inviable	E	6.673	0.962	3.147	3.57	6.634	11.441	7.871	5.699	2.455	42.894	0.996502	0.151	0.024307	-12.884	-14.056
SPAC227.09	fol3	inviable	E	6.543	0.536	2.593	3.338	8.728	17.186	13.848	7.083	2.407	31.524	0.999016	0.061	0.011831	-22.039	-23.211
SPAC227.10	pfd2	viable	V	-0.01	0.002	0.0	0.364	3.001	7.138	6.773	2.196	-0.004	-0.0	-1.897681	0.132	0.609312	-14.233	-15.405
SPAC227.11c	yos9	viable	V	-0.016	0.003	0.0	0.364	3.001	7.137	6.773	2.196	-0.006	-0.001	-0.996362	0.095	0.587187	-17.526	-18.697
SPAC227.12	rna4	inviable	E	5.868	0.983	2.293	2.657	5.294	9.431	6.773	4.489	2.159	45.538	0.988541	0.25	0.042561	-7.878	-9.05
SPAC227.13c	isu1	viable	V	5.684	0.952	0.692	1.056	3.693	7.83	6.773	2.888	2.091	53.033	0.99568	0.141	0.025641	-13.575	-14.747
SPAC227.14	yfh7	viable	V	-0.071	-0.009	0.0	0.49	4.034	9.595	9.105	2.952	-0.026	-0.626	0.527095	0.024	0.225782	-31.231	-32.403
SPAC227.15	reg1	viable	V	-0.014	0.002	0.0	0.364	3.001	7.137	6.773	2.196	-0.005	-0.001	-2.760974	0.116	0.64096	-15.54	-16.712
SPAC227.16c	psf3	inviable	E	6.36	0.672	0.846	1.424	5.605	12.165	10.741	4.328	2.34	46.83	0.997046	0.119	0.019861	-15.266	-16.437
SPAC227.17c	SPAC227.17c	viable	V	1.382	0.198	3.95	4.375	7.453	12.281	7.906	6.513	0.508	7.814	0.988459	0.059	0.042402	-22.313	-23.484
SPAC227.18	lys3	viable	V	-0.072	-0.012	-0.0	0.364	3.001	7.138	6.773	2.196	-0.026	-0.717	-0.11977	0.108	0.370057	-16.251	-17.423
SPAC227.19c	pig25	unknown	Not_determined	5.946	0.996	2.091	2.456	5.092	9.229	6.773	4.287	2.187	47.317	0.993752	0.187	0.031897	-10.774	-11.946
SPAC22A12.01c	pso2	viable	V	1.728	0.289	4.838	5.202	7.839	11.975	6.773	7.034	0.636	9.146	0.816594	0.336	0.1688	-4.914	-6.086
SPAC22A12.02c	mug103	viable	V	0.107	-0.006	0.0	1.006	8.285	19.706	18.7	6.063	0.039	0.012	-0.073249	0.057	0.332433	-22.616	-23.787
SPAC22A12.03c	csn4	viable	V	-0.201	0.012	0.0	0.988	8.134	19.348	18.36	5.953	-0.074	-0.022	0.001547	0.089	0.373584	-18.201	-19.373
SPAC22A12.04c	rps2201	viable	V	6.557	0.444	1.724	2.625	9.142	19.368	16.744	7.152	2.412	31.046	0.994379	0.131	0.026885	-14.29	-15.462
SPAC22A12.06c	fsh2	viable	V	-0.001	0.0	0.0	0.36	2.962	7.045	6.685	2.167	-0.0	-0.0	-0.12502	0.093	0.39404	-17.752	-18.924
SPAC22A12.07c	ogm1	viable	V	0.17	0.029	-0.0	0.364	3.001	7.138	6.773	2.196	0.063	1.701	-0.057718	0.117	0.358916	-15.425	-16.596
SPAC22A12.08c	crd1	inviable	E	6.491	0.658	6.214	6.816	11.17	18.002	11.187	9.84	2.388	17.935	0.999957	0.012	0.00256	-38.64	-39.812
SPAC22A12.09c	sap114	inviable	E	6.291	1.054	1.247	1.611	4.248	8.385	6.773	3.443	2.314	55.295	0.996733	0.138	0.022407	-13.789	-14.96
SPAC22A12.10	ept1	viable	V	0.842	0.053	0.474	1.451	8.521	19.613	18.162	6.362	0.31	4.437	0.972076	0.04	0.058685	-26.242	-27.413
SPAC22A12.11	dak1	viable	V	-0.013	0.002	0.0	0.364	3.001	7.138	6.773	2.196	-0.005	-0.001	-0.400285	0.066	0.459822	-21.149	-22.32
SPAC22A12.12c	rrp40	inviable	E	6.406	1.073	2.613	2.977	5.614	9.751	6.773	4.809	2.357	47.694	0.998502	0.099	0.015646	-17.093	-18.264
SPAC22A12.14c	SPAC22A12.14c	viable	V	0.048	0.003	0.0	0.993	8.172	19.437	18.444	5.98	0.018	0.264	-0.123006	0.057	0.371434	-22.677	-23.849
SPAC22A12.15c	bip1	inviable	E	7.063	0.792	0.482	1.026	4.963	11.142	10.115	3.762	2.598	56.205	0.993907	0.193	0.028516	-10.458	-11.63
SPAC22A12.16	acl2	viable	V	0.298	0.018	0.0	1.006	8.285	19.706	18.7	6.063	0.11	1.63	0.756922	0.052	0.17478	-23.549	-24.721
SPAC22A12.17c	SPAC22A12.17c	viable	V	-0.043	0.007	0.0	0.373	3.07	7.301	6.929	2.246	-0.016	-0.002	-0.079358	0.086	0.358537	-18.57	-19.742
SPAC22E12.01	pet3	viable	V	-0.055	0.004	0.0	0.844	6.947	16.524	15.68	5.084	-0.02	-0.005	-0.637614	0.152	0.46123	-12.825	-13.997
SPAC22E12.02	SPAC22E12.02	inviable	E	6.59	0.996	3.49	3.894	6.817	11.404	7.51	5.925	2.424	41.242	0.999763	0.04	0.006307	-26.311	-27.483
SPAC22E12.03c	sdj1	viable	V	0.216	-0.031	0.0	0.427	3.514	8.357	7.931	2.571	0.079	0.01	-0.291845	0.199	0.398949	-10.141	-11.312
SPAC22E12.04	ccs1	viable	V	3.419	0.238	2.123	2.999	9.34	19.29	16.291	7.404	1.258	15.581	0.987399	0.104	0.039908	-16.676	-17.847
SPAC22E12.06c	gmh3	viable	V	0.417	0.07	-0.0	0.364	3.001	7.138	6.773	2.196	0.153	4.16	-0.152046	0.668	0.372611	1.972	0.801
SPAC22E12.08	rrn10	inviable	E	5.159	0.864	3.294	3.658	6.294	10.431	6.773	5.49	1.898	34.981	0.997505	0.104	0.021177	-16.664	-17.836
SPAC22E12.09c	krp1	inviable	E	6.823	0.618	3.528	4.202	9.075	16.722	12.52	7.588	2.51	30.338	0.999741	0.033	0.006188	-28.017	-29.189
SPAC22E12.10c	etp1	inviable	E	6.373	0.885	4.022	4.462	7.641	12.63	8.168	6.671	2.345	34.92	0.998826	0.081	0.013907	-19.083	-20.254
SPAC22E12.11c	set3	viable	V	0.621	0.043	2.112	2.989	9.335	19.293	16.304	7.397	0.228	2.832	0.751287	0.103	0.171859	-16.769	-17.941
SPAC22E12.13c	rlp24	inviable	E	6.023	1.009	0.905	1.269	3.906	8.043	6.773	3.101	2.216	54.951	0.983517	0.296	0.048245	-6.166	-7.338
SPAC22E12.14c	sck2	viable	V	-0.067	-0.011	0.0	0.365	3.001	7.138	6.773	2.196	-0.025	-0.67	-0.078794	0.186	0.377537	-10.834	-12.005
SPAC22E12.16c	pik1	inviable	E	6.359	0.989	0.885	1.277	4.117	8.573	7.296	3.25	2.339	56.51	0.985055	0.294	0.044353	-6.231	-7.402
SPAC22E12.17c	glo3	inviable	E	6.806	0.868	-0.0	0.479	3.941	9.374	8.896	2.884	2.504	60.91	0.973706	0.395	0.057658	-3.296	-4.467
SPAC22E12.18	SPAC22E12.18	viable	V	4.866	0.346	0.785	1.643	7.85	17.59	15.948	5.955	1.79	27.37	0.992259	0.122	0.031086	-15.072	-16.244
SPAC22E12.19	snt1	viable	V	0.564	0.051	0.0	0.672	5.533	13.159	12.487	4.049	0.207	4.174	0.783395	0.09	0.171038	-18.121	-19.293
