Systematic ID	Name	FYPOviability	DeletionLibrary_essentiality	YES0	YES1	YES2	YES3	YES4
SPAC2G11.07c	ptc3	viable	V	0.0	0.968	-0.002	0.215	-0.147
SPAC2G11.09	SPAC2G11.09	viable	V	0.0	0.287	0.028	-0.036	0.233
SPAC2G11.10c	uba42	viable	V	0.0	0.461	0.901	1.485	1.918
SPAC2G11.11c	prh1	inviable	E	0.0	1.674	3.888	5.144	6.308
SPAC2G11.12	rqh1	viable	V	0.0	0.149	1.149	2.32	2.55
SPAC2G11.13	atg22	viable	V	0.0	0.135	0.202	0.036	0.098
SPAC2G11.14	taf1	inviable	E	0.0	1.742	3.744	4.439	5.165
SPAC2G11.15c	tgs1	viable	Not_determined	0.0	-0.032	0.067	0.256	0.992
SPAC2H10.01	SPAC2H10.01	viable	V	0.0	0.219	0.173	0.213	0.168
SPAC2H10.02c	nas2	viable	V	0.0	-0.287	0.11	0.041	0.134
SPAC2H10.04	SPAC2H10.04	unknown	Not_determined	0.0	-0.147	0.178	-0.112	0.042
SPAC30.01c	sec72	viable	V	0.0	0.004	0.115	0.161	0.103
SPAC30.02c	kti12	viable	V	0.0	0.934	1.837	3.34	3.934
SPAC30.03c	tsn1	viable	V	0.0	0.078	0.316	0.167	0.099
SPAC30.04c	abc4	viable	V	0.0	0.018	0.018	-0.032	-0.052
SPAC30C2.02	mmd1	viable	V	0.0	0.163	2.034	2.915	2.461
SPAC30C2.03	SPAC30C2.03	inviable	E	0.0	-0.274	0.589	2.273	5.144
SPAC30C2.04	asc1	viable	V	0.0	0.128	0.732	2.084	2.577
SPAC30C2.05	erv14	viable	V	0.0	-0.002	0.032	-0.022	0.003
SPAC30C2.06c	dml1	viable	V	0.0	1.325	4.626	5.79	5.266
SPAC30C2.07	fnp1	viable	V	0.0	0.025	0.041	-0.09	-0.041
SPAC30C2.08	SPAC30C2.08	viable	V	0.0	0.091	0.22	0.224	0.315
SPAC30D11.01c	gto2	viable	V	0.0	0.2	0.128	0.056	0.102
SPAC30D11.02c	SPAC30D11.02c	viable	V	0.0	0.062	0.022	-0.064	0.165
SPAC30D11.03	ddx27	inviable	E	0.0	1.997	4.226	5.112	5.505
SPAC30D11.04c	nup124	viable	V	0.0	0.211	2.033	0.608	1.964
SPAC30D11.05	aps3	viable	V	0.0	0.17	-0.045	0.482	0.616
SPAC30D11.06c	hfl1	viable	V	0.0	0.161	0.099	0.139	0.068
SPAC30D11.07	nth1	viable	V	0.0	0.121	0.286	0.232	0.463
SPAC30D11.09	cwf19	viable	V	0.0	0.21	0.41	0.516	0.916
SPAC30D11.10	rad52	viable	V	0.0	0.559	2.824	3.299	4.456
SPAC30D11.11	izh3	viable	V	0.0	-0.226	-0.132	-0.171	-0.009
SPAC30D11.13	hus5	condition-dependent	V	0.0	-0.144	1.678	3.203	5.081
SPAC30D11.14c	SPAC30D11.14c	viable	V	0.0	0.416	0.309	0.374	0.82
SPAC31A2.02	trm112	viable	V	0.0	1.728	1.551	2.584	4.1
SPAC31A2.03	mrp11	inviable	E	0.0	0.145	1.429	3.704	5.403
SPAC31A2.04c	pre1	inviable	E	0.0	1.18	4.242	5.276	7.072
SPAC31A2.05c	mis4	inviable	E	0.0	0.448	2.227	4.337	5.771
SPAC31A2.06	atp25	viable	V	0.0	0.468	0.629	1.123	2.608
SPAC31A2.07c	dbp10	inviable	E	0.0	3.313	5.077	5.675	6.551
SPAC31A2.08	mrp20	inviable	E	0.0	0.554	1.206	3.774	5.234
SPAC31A2.09c	apm4	viable	V	0.0	0.08	0.086	0.158	0.302
SPAC31A2.10	SPAC31A2.10	viable	V	0.0	0.112	0.161	0.083	0.166
SPAC31A2.11c	cuf1	viable	V	0.0	0.778	0.679	1.477	2.518
SPAC31A2.12	rod1	viable	V	0.0	0.612	0.344	0.097	0.318
SPAC31A2.13c	sft1	viable	V	0.0	1.759	4.299	5.722	6.413
SPAC31A2.14	bun107	viable	V	0.0	0.154	0.307	0.07	0.147
SPAC31A2.15c	dcc1	viable	V	0.0	0.121	0.305	0.802	0.645
SPAC31A2.16	gef2	viable	V	0.0	0.205	0.072	3.248	0.189
SPAC31F12.01	zds1	viable	V	0.0	-0.002	-0.111	-0.131	0.308
SPAC31G5.01	sap49	inviable	E	0.0	1.556	3.751	4.422	4.354
SPAC31G5.02	rot1	inviable	E	0.0	1.35	3.606	4.361	6.222
SPAC31G5.03	rps1101	viable	V	0.0	1.834	3.129	5.583	5.315
SPAC31G5.04	lys12	viable	V	0.0	-0.07	0.302	0.164	0.186
SPAC31G5.05c	rpe1	inviable	E	0.0	1.28	2.455	5.896	6.212
SPAC31G5.06	rrg8	inviable	E	0.0	0.005	0.314	1.105	3.596
SPAC31G5.07	dni1	viable	V	0.0	0.133	-0.075	-0.05	-0.136
SPAC31G5.08	hem4	inviable	E	0.0	0.816	2.64	4.655	6.045
SPAC31G5.09c	spk1	viable	V	0.0	0.111	0.139	0.052	0.037
SPAC31G5.10	eta2	viable	V	0.0	0.006	-0.002	0.09	0.005
SPAC31G5.11	pac2	viable	V	0.0	0.494	0.597	0.983	1.218
SPAC31G5.12c	maf1	viable	V	0.0	1.374	1.548	1.715	1.568
SPAC31G5.13	rpn11	inviable	E	0.0	1.689	4.107	5.176	6.152
SPAC31G5.14	gcv1	viable	V	0.0	-0.076	0.04	-0.074	0.002
SPAC31G5.15	psd3	viable	V	0.0	-0.099	-0.067	-0.024	-0.203
SPAC31G5.16c	dpm1	inviable	E	0.0	2.367	5.376	6.972	6.2
SPAC31G5.17c	rps1001	viable	V	0.0	0.644	1.33	2.315	2.404
SPAC31G5.19	abo1	viable	V	0.0	0.958	2.982	3.518	5.009
SPAC323.01c	pos5	condition-dependent	V	0.0	0.316	1.125	2.449	5.254
SPAC323.03c	pex8	viable	V	0.0	0.209	-0.153	0.018	0.009
SPAC323.04	SPAC323.04	viable	V	0.0	0.086	-0.167	-0.012	-0.048
SPAC323.05c	mtq2	viable	V	0.0	0.241	1.108	2.232	3.437
SPAC323.06c	uba5	inviable	E	0.0	0.138	1.173	2.771	4.414
SPAC323.07c	SPAC323.07c	viable	V	0.0	-0.058	0.091	-0.028	0.051
SPAC328.01c	msn5	viable	V	0.0	0.153	-0.079	3.554	3.36
SPAC328.02	dbl4	viable	V	0.0	0.711	2.49	3.363	4.975
SPAC328.03	tps1	viable	V	0.0	0.209	0.377	0.344	0.382
SPAC328.04	spg4	viable	V	0.0	-0.038	-0.135	-0.175	-0.086
SPAC328.05	hrb1	viable	V	0.0	0.044	0.011	-0.148	0.092
SPAC328.06	ubp2	viable	V	0.0	0.125	-0.12	1.189	-0.005
SPAC328.07c	bsd1	viable	V	0.0	0.136	0.606	0.064	0.054
SPAC328.09	odc1	viable	V	0.0	0.041	-0.156	0.05	-0.112
SPAC328.10c	rps502	viable	V	0.0	0.709	2.22	2.928	2.993
SPAC32A11.01	mug8	viable	V	0.0	-0.101	0.01	0.133	0.067
SPAC32A11.02c	SPAC32A11.02c	viable	V	0.0	-0.002	-0.04	1.751	-0.077
SPAC32A11.03c	phx1	viable	V	0.0	0.443	0.717	0.992	0.515
SPAC32A11.04c	tif212	inviable	E	0.0	3.514	5.103	6.225	6.13
SPAC343.01c	erg8	inviable	E	0.0	1.201	3.996	5.594	6.489
SPAC343.02	img1	inviable	E	0.0	0.271	0.443	0.808	0.646
SPAC343.04c	gid7	viable	V	0.0	-0.042	0.128	0.077	0.116
SPAC343.05	vma1	condition-dependent	E	0.0	0.636	2.356	2.855	3.494
SPAC343.06c	pls1	viable	V	0.0	0.089	-0.1	0.022	0.109
SPAC343.07	mug28	viable	V	0.0	0.333	0.256	0.241	0.166
SPAC343.08c	mrp17	inviable	E	0.0	0.279	1.283	2.33	2.769
SPAC343.09	ubx3	viable	V	0.0	0.076	0.966	0.724	0.813
SPAC343.10	met11	viable	V	0.0	-0.078	0.067	-0.037	-0.004
SPAC343.11c	msc1	viable	V	0.0	0.101	0.071	0.166	0.174
SPAC343.12	rds1	viable	V	0.0	-0.013	-0.024	-0.109	-0.013
SPAC343.13	gta2	inviable	E	0.0	0.091	0.434	1.651	4.113
SPAC343.14c	tif222	inviable	E	0.0	2.853	5.441	6.091	6.4
SPAC343.15	tit1	viable	V	0.0	0.308	0.542	1.071	1.71
SPAC343.16	lys2	viable	V	0.0	-0.065	0.107	0.408	0.577
SPAC343.17c	wdr70	condition-dependent	E	0.0	0.181	0.704	1.39	2.492
SPAC343.19	lsb6	viable	V	0.0	-0.129	-0.24	-0.294	-0.486
SPAC343.21	SPAC343.21	viable	Not_determined	0.0	0.08	-0.035	-0.069	-0.154
SPAC3A11.02	cps3	viable	V	0.0	0.172	0.082	0.288	0.063
SPAC3A11.03	efm3	viable	V	0.0	-0.287	-0.135	-0.51	-0.143
SPAC3A11.04	sei1	viable	V	0.0	0.003	0.077	0.058	0.031
SPAC3A11.06	mvp1	viable	V	0.0	0.072	0.18	0.116	0.094
SPAC3A11.07	nde1	viable	V	0.0	-0.024	0.161	0.304	0.224
SPAC3A11.08	cul4	condition-dependent	E	0.0	0.733	2.169	3.579	5.449
SPAC3A11.09	sod22	viable	V	0.0	0.039	0.025	0.16	0.425
SPAC3A11.10c	dpe1	viable	V	0.0	0.263	0.091	0.166	0.207
SPAC3A11.11c	SPAC3A11.11c	viable	V	0.0	-0.194	-0.174	-0.096	-0.003
SPAC3A11.12c	rpt5	inviable	E	0.0	6.009	5.368	6.633	6.696
SPAC3A11.13	pfd6	viable	V	0.0	0.08	0.468	1.399	1.941
SPAC3A11.14c	pkl1	viable	V	0.0	0.019	0.107	0.149	0.26
SPAC3A12.02	ceo2	inviable	E	0.0	0.4	0.352	2.295	4.027
SPAC3A12.03c	meu34	viable	V	0.0	-0.03	0.065	-0.177	0.164
SPAC3A12.04c	rpp1	inviable	E	0.0	1.281	4.542	5.535	6.43
SPAC3A12.05c	taf2	inviable	E	0.0	0.553	3.564	5.058	6.001
SPAC3A12.06c	SPAC3A12.06c	viable	V	0.0	0.085	-0.076	0.175	0.1
SPAC3A12.07	rpb11	inviable	E	0.0	1.545	4.109	5.748	6.85
SPAC3A12.08	SPAC3A12.08	viable	V	0.0	-0.183	0.05	0.024	0.064
SPAC3A12.10	rpl2001	viable	V	0.0	1.985	2.61	7.467	7.566
SPAC3A12.11c	cwf2	inviable	E	0.0	1.603	5.68	6.069	5.943
SPAC3A12.12	atp11	viable	V	0.0	0.072	0.141	1.03	0.978
SPAC3A12.13c	tif310	viable	V	0.0	1.461	3.531	3.424	6.13
SPAC3A12.14	cam1	inviable	E	0.0	1.291	5.331	4.705	7.992
SPAC3A12.15	vps53	inviable	E	0.0	0.393	2.52	3.734	5.298
SPAC3A12.16c	tim17	inviable	E	0.0	2.118	8.647	7.968	6.943
SPAC3A12.17c	cys12	viable	V	0.0	-0.374	-0.112	-0.03	0.006
SPAC3A12.18	zwf1	condition-dependent	E	0.0	1.282	4.173	5.325	6.232
SPAC3C7.01c	sac12	viable	V	0.0	0.078	-0.03	0.072	0.065
SPAC3C7.02c	pil2	viable	V	0.0	0.02	0.085	-0.015	0.056
SPAC3C7.03c	rad55	viable	V	0.0	0.46	1.237	2.091	3.119
SPAC3C7.04	SPAC3C7.04	viable	V	0.0	0.18	0.506	0.805	0.818
SPAC3C7.05c	mug191	viable	V	0.0	-0.037	0.048	0.135	0.008
SPAC3C7.06c	pit1	viable	V	0.0	0.187	0.153	0.03	0.104
SPAC3C7.07c	ate1	viable	V	0.0	-0.116	0.112	0.029	0.014
SPAC3C7.08c	elf1	viable	V	0.0	0.781	2.555	3.737	4.899
SPAC3C7.09	set8	viable	V	0.0	-0.052	-0.109	-0.114	-0.04
SPAC3C7.10	pex13	viable	V	0.0	0.021	0.03	0.197	0.112
SPAC3C7.11c	cnx1	inviable	E	0.0	-0.075	1.873	4.351	5.673
SPAC3C7.12	tip1	viable	V	0.0	0.314	0.324	0.307	0.41
SPAC3C7.13c	SPAC3C7.13c	viable	V	0.0	0.043	0.102	-0.002	0.292
SPAC3C7.14c	obr1	viable	V	0.0	0.384	-0.057	0.075	0.617
SPAC3F10.02c	trk1	viable	V	0.0	-0.086	0.145	0.137	0.64
SPAC3F10.03	grs1	inviable	E	0.0	3.423	5.371	5.753	7.151
SPAC3F10.04	gsa1	condition-dependent	V	0.0	0.071	0.096	0.228	0.423
SPAC3F10.05c	mug113	viable	V	0.0	0.874	0.163	0.389	-0.368
SPAC3F10.06c	rit1	viable	V	0.0	-0.003	-0.124	0.151	0.227
SPAC3F10.07c	erf4	viable	Not_determined	0.0	0.024	0.209	0.323	0.432
SPAC3F10.08c	faf1	inviable	E	0.0	2.149	4.636	5.819	5.895
SPAC3F10.09	his6	viable	V	0.0	0.124	0.124	-0.082	0.091
SPAC3F10.10c	map3	viable	V	0.0	0.025	0.172	0.136	0.212
SPAC3F10.11c	abc2	viable	V	0.0	-0.033	-0.047	0.491	0.503
SPAC3F10.12c	SPAC3F10.12c	viable	V	0.0	0.05	-0.024	-0.062	-0.017
SPAC3F10.13	ucp6	viable	V	0.0	-0.22	-0.125	-0.021	-0.149
SPAC3F10.16c	SPAC3F10.16c	viable	V	0.0	1.782	3.959	5.837	6.113
SPAC3F10.17	ltv1	viable	V	0.0	2.125	4.125	5.742	6.241
SPAC3F10.19	spd2	viable	Not_determined	0.0	0.106	-0.012	-0.084	-0.271
SPAC3G6.01	hrp3	viable	V	0.0	0.372	1.163	0.916	1.337
SPAC3G6.03c	ifs1	viable	V	0.0	0.204	0.128	0.242	-0.037
SPAC3G6.04	rnp24	viable	V	0.0	0.073	0.008	-0.001	-0.04
SPAC3G6.05	SPAC3G6.05	viable	V	0.0	0.063	0.145	0.018	0.047
SPAC3G6.06c	rad2	viable	V	0.0	0.213	0.219	0.45	1.256
SPAC3G6.07	SPAC3G6.07	unknown	Not_determined	0.0	-0.154	-0.049	-0.072	0.037
SPAC3G6.09c	tps2	viable	V	0.0	0.508	0.401	0.392	0.198
SPAC3G6.10c	vps51	inviable	E	0.0	-0.214	0.442	2.595	5.569
SPAC3G6.11	chl1	viable	V	0.0	0.06	-0.008	0.004	0.06
SPAC3G6.13c	rpl4101	viable	V	0.0	0.384	0.466	0.114	0.592
SPAC3G9.01	nsk1	viable	V	0.0	-0.003	-0.046	0.105	0.049
SPAC3G9.02	oar2	viable	V	0.0	-0.048	0.063	0.526	1.71
SPAC3G9.03	rpl2301	viable	V	0.0	0.512	0.801	1.336	1.641
SPAC3G9.04	ssu72	viable	V	0.0	0.017	0.069	0.234	0.85
SPAC3G9.05	spa2	viable	V	0.0	0.063	-0.027	0.063	0.016
SPAC3G9.06	frs2	inviable	E	0.0	3.71	5.747	5.846	6.576
SPAC3G9.07c	hos2	viable	V	0.0	0.086	0.126	0.283	0.448
SPAC3G9.08	png1	condition-dependent	V	0.0	0.196	1.042	0.642	1.194
SPAC3G9.09c	tif211	inviable	E	0.0	3.371	6.12	6.105	6.763
SPAC3G9.10c	rrp41	inviable	E	0.0	4.21	4.277	6.21	6.362
SPAC3G9.11c	pdc201	viable	V	0.0	0.363	0.21	0.126	0.092
SPAC3G9.12	peg1	inviable	E	0.0	1.26	3.952	5.417	5.838
SPAC3G9.13c	msw1	inviable	E	0.0	0.11	0.753	1.589	3.975
SPAC3G9.14	sak1	inviable	E	0.0	1.769	5.196	5.891	6.33
SPAC3G9.15c	fcf2	inviable	E	0.0	3.382	4.978	6.054	6.591
SPAC3G9.16c	bet5	inviable	E	0.0	0.776	3.686	4.981	5.654
SPAC3G9.17	ppt2	viable	Not_determined	0.0	0.215	0.32	1.244	2.516
SPAC3H1.01c	orc3	inviable	E	0.0	0.846	3.968	5.706	6.437
SPAC3H1.02c	sdd3	viable	V	0.0	0.109	0.047	0.148	-0.006
SPAC3H1.03	mug151	viable	V	0.0	0.128	-0.128	0.018	-0.068
SPAC3H1.04c	mdm31	viable	V	0.0	0.121	0.572	1.393	1.569
SPAC3H1.05	ste24	viable	V	0.0	0.029	0.126	-0.04	0.096
SPAC3H1.06c	SPAC3H1.06c	viable	V	0.0	-0.192	-0.13	-0.137	-0.138
SPAC3H1.07	aru1	viable	V	0.0	0.477	0.54	1.345	0.824
SPAC3H1.08c	SPAC3H1.08c	viable	V	0.0	0.046	-0.014	0.09	0.137
SPAC3H1.10	pcs2	viable	V	0.0	0.053	0.065	0.186	0.179
SPAC3H1.11	hsr1	viable	V	0.0	-0.012	0.153	0.052	-0.077
SPAC3H1.12c	snt2	viable	V	0.0	0.129	0.275	0.21	0.415
SPAC3H1.13	ppk13	viable	V	0.0	0.103	0.017	0.067	-0.004
SPAC3H5.06c	pol1	inviable	E	0.0	2.94	5.354	5.825	6.681
SPAC3H5.07	rpl702	viable	V	0.0	0.905	1.849	2.474	3.011
SPAC3H5.08c	wdr44	viable	V	0.0	-0.536	-0.051	0.031	-0.202
SPAC3H5.09c	hob2	viable	V	0.0	0.01	-0.477	0.017	0.028
SPAC3H8.02	csr102	viable	V	0.0	0.189	-0.084	-0.035	0.103
SPAC3H8.03	img2	viable	V	0.0	0.126	0.542	0.254	0.292
SPAC3H8.04	SPAC3H8.04	viable	V	0.0	0.232	0.252	-0.048	-0.104
SPAC3H8.05c	mms1	viable	V	0.0	0.041	0.423	1.214	2.379
SPAC3H8.06	aur1	inviable	E	0.0	2.058	4.807	5.45	7.447
SPAC3H8.08c	SPAC3H8.08c	viable	V	0.0	0.06	-0.208	0.027	-0.04
SPAC3H8.09c	nab3	viable	V	0.0	-0.166	-0.167	-0.146	-0.029
SPAC3H8.10	spo20	condition-dependent	V	0.0	1.215	2.751	3.808	4.634
SPAC458.02c	SPAC458.02c	viable	V	0.0	0.116	-0.09	0.07	0.125
SPAC458.03	tel2	inviable	E	0.0	1.179	4.121	5.461	6.132
SPAC458.04c	dli1	viable	V	0.0	-0.2	0.492	-0.992	-0.117
SPAC458.05	pik3	viable	V	0.0	0.059	0.357	1.193	1.925
SPAC458.06	atg1803	viable	V	0.0	-0.107	0.056	-0.066	-0.111
SPAC458.07	tfa1	inviable	E	0.0	0.765	3.58	5.734	5.17
SPAC4A8.02c	SPAC4A8.02c	viable	V	0.0	-0.116	0.232	-0.033	0.34
SPAC4A8.03c	ptc4	condition-dependent	V	0.0	0.084	0.674	0.497	2.92
SPAC4A8.04	isp6	viable	V	0.0	3.025	3.463	3.541	4.123
SPAC4A8.05c	myp2	condition-dependent	V	0.0	0.099	0.123	0.109	0.072
SPAC4A8.06c	SPAC4A8.06c	viable	V	0.0	0.089	0.136	0.049	0.119
SPAC4A8.07c	lcb4	viable	V	0.0	0.183	-0.117	-0.005	-0.002
SPAC4A8.08c	vrs2	inviable	E	0.0	0.201	0.651	3.318	5.117
SPAC4A8.09c	cwf21	viable	V	0.0	0.234	0.176	0.535	0.49
SPAC4A8.10	rog1	viable	V	0.0	0.996	0.894	0.932	0.228
SPAC4A8.11c	fas2	inviable	E	0.0	2.162	4.939	5.763	6.691
SPAC4A8.12c	sds22	inviable	E	0.0	0.445	2.781	4.903	5.749
SPAC4A8.13c	pts1	inviable	E	0.0	1.749	5.206	5.884	6.837
SPAC4A8.14	SPAC4A8.14	viable	V	0.0	0.046	-0.017	-0.076	-0.004
SPAC4A8.15c	cdc3	inviable	E	0.0	0.517	4.341	4.673	5.617
SPAC4A8.16c	tif303	inviable	E	0.0	3.248	5.728	6.217	6.82
SPAC4C5.01	pud1	viable	V	0.0	-0.074	-0.03	-0.11	-0.126
SPAC4C5.02c	ryh1	condition-dependent	V	0.0	0.27	1.59	3.556	5.353
SPAC4C5.03	SPAC4C5.03	viable	V	0.0	0.446	0.313	0.458	1.914
SPAC4C5.04	rad31	viable	V	0.0	0.082	0.508	2.227	3.437
SPAC4D7.01c	sec71	viable	V	0.0	0.067	0.021	-0.076	0.011
SPAC4D7.02c	pgc1	viable	V	0.0	0.063	-0.064	0.091	0.069
SPAC4D7.03	pop2	viable	V	0.0	0.15	0.103	0.106	0.275
SPAC4D7.04c	rer2	inviable	E	0.0	0.993	4.533	5.375	5.842
SPAC4D7.05	sum1	inviable	E	0.0	5.295	6.472	6.375	7.507
SPAC4D7.07c	csi2	viable	V	0.0	0.681	0.262	0.322	0.38
SPAC4D7.08c	ade4	viable	Not_determined	0.0	-0.104	0.023	0.056	-0.634
SPAC4D7.09	tif223	inviable	E	0.0	4.002	4.15	5.679	6.053
SPAC4D7.10c	spt20	viable	V	0.0	0.314	0.11	0.315	0.134
SPAC4D7.11	dsc4	viable	V	0.0	-0.187	-0.1	-0.249	-0.245
SPAC4D7.12c	fet5	inviable	E	0.0	2.37	4.869	5.399	5.63
SPAC4D7.13	prp40	inviable	E	0.0	0.005	0.491	2.594	4.43
SPAC4D7.15	gem6	unknown	Not_determined	0.0	-0.096	1.378	3.794	5.467
SPAC4F10.02	ape4	viable	V	0.0	-0.118	-0.064	-0.17	-0.21
SPAC4F10.03c	trm7	inviable	E	0.0	1.711	4.097	5.597	5.965
SPAC4F10.04	ypa1	viable	V	0.0	0.107	0.518	0.375	0.744
SPAC4F10.05c	lip2	viable	V	0.0	-0.133	-0.094	0.348	2.45
SPAC4F10.06	bud22	viable	V	0.0	1.456	3.527	4.534	5.932
SPAC4F10.07c	atg13	viable	V	0.0	0.358	0.536	0.693	0.445
SPAC4F10.08	mug126	viable	V	0.0	-0.165	-0.216	0.046	-0.211
SPAC4F10.09c	noc1	inviable	E	0.0	2.434	4.729	5.607	6.259
SPAC4F10.11	spn1	viable	V	0.0	0.308	0.209	0.442	0.245
SPAC4F10.12	fta1	inviable	E	0.0	0.092	2.197	3.272	4.78
SPAC4F10.13c	mpd2	viable	V	0.0	0.014	0.96	0.797	1.374
SPAC4F10.14c	btf3	viable	V	0.0	-0.176	-0.285	-0.104	0.122
SPAC4F10.15c	wsp1	condition-dependent	V	0.0	0.164	0.125	0.724	0.845
SPAC4F10.16c	SPAC4F10.16c	viable	V	0.0	0.045	0.026	-0.016	-0.13
SPAC4F10.17	SPAC4F10.17	viable	V	0.0	0.002	-0.192	-0.01	-0.32
SPAC4F10.18	nup37	viable	V	0.0	-0.287	-0.086	-0.131	0.019
SPAC4F10.20	grx1	viable	V	0.0	-0.133	0.151	-0.07	0.046
SPAC4F8.01	did4	viable	V	0.0	0.081	0.252	0.513	0.661
SPAC4F8.02c	mrpl40	inviable	E	0.0	0.773	1.217	3.751	5.821
SPAC4F8.03	sdo1	viable	V	0.0	1.086	3.471	4.367	5.96
SPAC4F8.04	rpf1	inviable	E	0.0	1.703	5.103	5.458	6.252
SPAC4F8.05c	mrpl28	inviable	E	0.0	0.356	1.212	3.459	5.282
SPAC4F8.07c	hxk2	condition-dependent	E	0.0	1.803	3.454	4.067	4.635
SPAC4F8.08	mug114	viable	V	0.0	0.189	0.077	0.211	0.224
SPAC4F8.10c	stg1	viable	V	0.0	0.196	-0.134	-0.028	-0.078
SPAC4F8.11	sea2	viable	V	0.0	0.137	0.068	0.049	0.014
SPAC4F8.12c	spp42	inviable	E	0.0	2.705	5.607	5.576	6.457
SPAC4F8.13c	rng2	inviable	E	0.0	0.801	2.952	4.867	5.534
SPAC4F8.14c	hcs1	inviable	E	0.0	1.283	4.786	5.149	6.346
SPAC4F8.15	itr1	viable	V	0.0	0.083	0.165	-0.006	-0.062
SPAC4G8.02c	sss1	inviable	E	0.0	2.046	4.392	5.152	6.128
SPAC4G8.03c	puf5	viable	V	0.0	0.147	0.238	0.545	0.174
SPAC4G8.04	SPAC4G8.04	viable	V	0.0	-0.108	0.009	0.001	-0.003
SPAC4G8.05	ppk14	viable	V	0.0	0.168	-0.077	-0.104	0.039
SPAC4G8.06c	trm12	viable	V	0.0	0.089	0.008	0.055	0.157
SPAC4G8.07c	trm2	viable	V	0.0	-0.002	0.191	0.234	0.32
SPAC4G8.08	mrs4	viable	V	0.0	-0.028	0.036	0.07	0.069
SPAC4G8.10	gos1	viable	V	0.0	2.114	5.159	5.636	6.245
SPAC4G8.11c	atp10	viable	V	0.0	0.114	0.323	0.734	1.013
SPAC4G8.12c	smp3	inviable	E	0.0	0.787	3.145	5.449	5.888
SPAC4G8.13c	prz1	viable	V	0.0	0.271	0.072	0.071	0.139
SPAC4G9.02	rnh201	viable	V	0.0	0.068	0.011	0.125	0.011
SPAC4G9.04c	pcf11	inviable	E	0.0	2.114	5.656	5.795	6.254
SPAC4G9.05	mpf1	viable	V	0.0	0.039	0.221	0.343	0.155
SPAC4G9.07	mug133	viable	V	0.0	-0.214	-0.03	-0.197	-0.016
SPAC4G9.08c	rpc2	inviable	E	0.0	1.802	5.508	5.936	6.941
SPAC4G9.09c	arg11	viable	V	0.0	-0.13	-0.112	-0.065	0.076
SPAC4G9.10	arg3	viable	V	0.0	0.026	-0.072	-0.011	-0.031
SPAC4G9.11c	cmb1	viable	V	0.0	0.478	0.191	0.11	0.009
SPAC4G9.12	idn1	viable	V	0.0	0.181	-0.089	0.088	0.03
SPAC4G9.13c	vps26	viable	V	0.0	0.035	0.157	0.125	0.059
SPAC4G9.14	sym1	viable	V	0.0	0.341	0.339	3.779	0.143
SPAC4G9.15	ifa38	viable	V	0.0	1.062	3.914	5.51	5.979
SPAC4G9.16c	rpl901	viable	V	0.0	1.232	1.917	3.755	4.832
SPAC4G9.17c	mrp5	inviable	E	0.0	0.552	1.706	4.405	6.492
SPAC4G9.19	SPAC4G9.19	viable	V	0.0	0.01	-0.062	-0.002	-0.204
SPAC4G9.20c	ymc1	viable	V	0.0	0.128	0.178	0.196	0.152
SPAC4G9.22	SPAC4G9.22	unknown	Not_determined	0.0	0.096	0.18	0.171	0.898
SPAC4H3.01	SPAC4H3.01	viable	V	0.0	-0.293	-0.4	0.134	-0.14
SPAC4H3.02c	swc3	viable	V	0.0	-0.012	0.084	0.122	0.154
SPAC4H3.04c	SPAC4H3.04c	viable	V	0.0	0.072	0.066	0.011	-0.036
SPAC4H3.05	srs2	viable	V	0.0	0.13	0.291	0.561	0.535
SPAC4H3.06	rss1	viable	V	0.0	0.298	-0.218	0.106	0.051
SPAC4H3.07c	rdl2	viable	V	0.0	-0.066	0.084	0.089	0.262
SPAC4H3.08	fox2	inviable	E	0.0	-0.316	-0.378	-0.544	-0.04
SPAC4H3.09	SPAC4H3.09	inviable	E	0.0	0.8	4.083	4.385	5.718
SPAC4H3.11c	ppc89	inviable	E	0.0	0.905	4.984	5.368	6.347
SPAC4H3.13	pcc1	viable	V	0.0	1.522	2.717	4.313	5.64
SPAC4H3.14c	rng8	viable	V	0.0	-0.053	0.084	0.064	0.082
SPAC4H3.16	SPAC4H3.16	unknown	Not_determined	0.0	-0.276	-0.07	-0.094	-0.03
SPAC513.01c	eft201	viable	V	0.0	0.109	0.279	0.322	0.448
SPAC513.04	SPAC513.04	viable	V	0.0	-0.115	0.038	-0.097	-0.045
SPAC513.05	ams1	viable	V	0.0	0.057	-0.015	0.005	0.069
SPAC513.06c	dhd1	viable	V	0.0	0.013	0.048	0.075	-0.05
SPAC513.07	SPAC513.07	viable	V	0.0	-0.175	0.034	-0.202	0.164
SPAC521.02	wss1	viable	V	0.0	-0.163	-0.065	0.062	0.044
SPAC521.03	SPAC521.03	viable	V	0.0	0.141	-0.1	0.111	0.02
SPAC521.04c	sst1	viable	V	0.0	-0.075	0.071	-0.627	-0.042
SPAC56E4.02c	alg13	inviable	E	0.0	0.35	3.885	2.897	4.16
SPAC56E4.03	SPAC56E4.03	viable	V	0.0	0.328	1.094	1.465	1.967
SPAC56E4.04c	cut6	inviable	E	0.0	2.011	4.947	5.478	6.256
SPAC56E4.05	snd2	inviable	E	0.0	0.663	1.805	4.925	5.473
SPAC56E4.06c	ggt2	viable	V	0.0	0.105	0.061	0.174	0.667
SPAC56E4.07	SPAC56E4.07	viable	V	0.0	0.168	0.075	-0.134	0.294
