Systematic ID	Name	FYPOviability	DeletionLibrary_essentiality	YES0	YES1	YES2	YES3	YES4	YES5	YES6
SPAC2F3.03c	rpa49	inviable	E	0.0	0.889	2.853	3.787	4.303	4.471	4.401
SPAC2F3.04c	rim1	inviable	E	0.0	0.168	0.129	0.705	1.933	2.601	3.6
SPAC2F3.05c	SPAC2F3.05c	viable	V	0.0	0.088	0.215	-0.27	0.289	0.18	0.53
SPAC2F3.06c	kap104	condition-dependent	E	0.0	1.301	2.043	3.217	4.053	4.139	4.02
SPAC2F3.07c	SPAC2F3.07c	viable	V	0.0	-0.926	-0.587	-0.044	-0.327	-0.213	-0.483
SPAC2F3.08	sut1	viable	V	0.0	-0.182	-0.089	-0.451	-0.183	-0.575	-0.367
SPAC2F3.09	hem1	condition-dependent	E	0.0	1.173	2.866	4.811	4.504	4.44	4.517
SPAC2F3.10	vps54	inviable	E	0.0	0.296	1.82	3.676	4.309	4.391	4.515
SPAC2F3.11	ppx1	viable	V	0.0	-0.119	0.164	0.216	0.894	0.811	0.86
SPAC2F3.12c	plp1	viable	V	0.0	0.408	0.34	0.662	0.552	0.017	-0.375
SPAC2F3.13c	qtr2	viable	V	0.0	0.159	0.55	0.808	0.973	1.193	1.482
SPAC2F3.14c	saf2	inviable	E	0.0	1.746	4.106	4.286	6.019	5.402	5.697
SPAC2F3.15	lsk1	viable	V	0.0	0.2	0.462	0.521	0.921	0.898	1.004
SPAC2F3.16	SPAC2F3.16	viable	V	0.0	0.887	0.974	1.799	0.909	1.547	2.007
SPAC2F3.17c	lsm6	inviable	E	0.0	1.279	3.555	4.054	3.887	4.075	4.288
SPAC2F3.18c	SPAC2F3.18c	viable	V	0.0	-0.278	-0.122	-0.206	-0.166	-0.055	-0.149
SPAC2F7.02c	psr1	viable	V	0.0	0.293	0.457	1.172	0.632	0.83	0.551
SPAC2F7.03c	pom1	viable	V	0.0	0.267	0.52	0.552	0.941	0.97	1.301
SPAC2F7.04	med1	viable	V	0.0	0.278	0.541	0.746	0.561	0.901	1.192
SPAC2F7.05c	tif5	inviable	E	0.0	2.292	3.311	3.983	3.942	3.652	4.112
SPAC2F7.06c	pol4	viable	V	0.0	-0.203	-0.245	-0.232	-0.556	0.138	0.142
SPAC2F7.07c	cph2	viable	V	0.0	0.231	0.739	1.527	1.602	2.296	2.514
SPAC2F7.08c	snf5	viable	V	0.0	0.241	0.232	0.465	0.666	0.792	1.196
SPAC2F7.09c	gep3	viable	V	0.0	0.162	0.565	0.548	0.759	0.834	0.984
SPAC2F7.10	akr1	viable	V	0.0	0.215	0.265	0.451	0.313	0.495	0.474
SPAC2F7.11	nrd1	viable	V	0.0	-0.14	-0.149	0.477	0.693	0.347	0.289
SPAC2F7.13c	wrs1	inviable	E	0.0	2.038	3.66	3.571	3.416	4.399	3.98
SPAC2F7.15	rsm24	inviable	E	0.0	0.826	1.364	3.064	3.679	4.0	4.0
SPAC2F7.16c	pld1	viable	Not_determined	0.0	-0.028	0.145	0.048	-0.13	-0.097	-0.111
SPAC2F7.17	mrf1	viable	V	0.0	0.161	0.29	0.911	1.048	0.842	1.233
SPAC2G11.02	urb2	inviable	E	0.0	1.3	2.918	3.716	4.052	4.142	4.086
SPAC2G11.03c	vps45	viable	V	0.0	0.082	0.476	1.597	2.429	2.804	2.745
SPAC2G11.04	rbm17	viable	V	0.0	0.208	0.457	0.267	0.39	0.689	0.713
SPAC2G11.05c	alx1	viable	V	0.0	-0.053	0.287	-0.003	-0.286	-0.162	0.261
SPAC2G11.06	vps4	viable	V	0.0	0.558	1.585	2.355	3.42	3.625	4.215
SPAC2G11.07c	ptc3	viable	V	0.0	-0.087	0.079	-0.081	-0.253	0.215	0.881
SPAC2G11.09	SPAC2G11.09	viable	V	0.0	0.057	0.228	-0.04	-0.19	-0.229	-0.361
SPAC2G11.10c	uba42	viable	V	0.0	0.29	0.876	1.379	1.702	2.179	2.235
SPAC2G11.11c	prh1	inviable	E	0.0	1.507	3.39	3.632	4.105	4.069	4.096
SPAC2G11.12	rqh1	viable	V	0.0	0.116	1.399	1.519	2.136	2.893	3.368
SPAC2G11.13	atg22	viable	V	0.0	0.45	0.738	0.625	0.34	0.617	0.532
SPAC2G11.14	taf1	inviable	E	0.0	0.868	2.534	3.159	3.372	3.699	3.8
SPAC2G11.15c	tgs1	viable	Not_determined	0.0	0.106	0.178	0.767	1.247	2.143	2.646
SPAC2H10.01	SPAC2H10.01	viable	V	0.0	-0.006	0.024	0.191	0.333	0.156	-0.025
SPAC2H10.02c	nas2	viable	V	0.0	-0.011	0.021	0.066	0.109	0.41	0.107
SPAC2H10.04	SPAC2H10.04	unknown	Not_determined	0.0	0.316	0.778	0.275	-0.378	-0.555	0.126
SPAC30.01c	sec72	viable	V	0.0	0.291	0.732	0.479	0.868	0.929	0.807
SPAC30.02c	kti12	viable	V	0.0	0.949	1.926	2.656	3.225	3.678	4.113
SPAC30.03c	tsn1	viable	V	0.0	0.546	0.672	1.053	0.867	0.85	0.647
SPAC30.04c	abc4	viable	V	0.0	-0.136	0.337	0.644	0.474	0.389	0.498
SPAC30C2.02	mmd1	viable	V	0.0	0.982	1.204	1.946	2.399	2.085	2.408
SPAC30C2.03	SPAC30C2.03	inviable	E	0.0	0.166	0.567	1.959	2.754	3.382	3.161
SPAC30C2.04	asc1	viable	V	0.0	0.704	1.283	1.949	2.643	2.737	3.491
SPAC30C2.05	erv14	viable	V	0.0	-0.224	-0.015	0.026	-0.209	-0.127	-0.236
SPAC30C2.06c	dml1	viable	V	0.0	1.499	2.56	5.116	4.804	5.077	4.307
SPAC30C2.07	fnp1	viable	V	0.0	0.14	-0.178	-0.171	-0.423	-0.475	-0.522
SPAC30C2.08	SPAC30C2.08	viable	V	0.0	0.08	0.006	0.188	0.298	0.077	0.961
SPAC30D11.01c	gto2	viable	V	0.0	0.096	0.912	0.309	1.364	1.494	1.159
SPAC30D11.02c	SPAC30D11.02c	viable	V	0.0	0.11	0.212	0.418	0.559	0.398	0.152
SPAC30D11.03	ddx27	inviable	E	0.0	1.785	3.51	4.15	4.756	4.793	4.837
SPAC30D11.04c	nup124	viable	V	0.0	0.225	0.437	0.924	0.693	1.105	1.163
SPAC30D11.05	aps3	viable	V	0.0	0.349	0.562	0.376	0.791	1.109	0.801
SPAC30D11.06c	hfl1	viable	V	0.0	0.027	-0.066	0.489	-0.313	-0.015	1.027
SPAC30D11.07	nth1	viable	V	0.0	-0.019	0.212	0.412	0.391	0.462	0.567
SPAC30D11.08c	phf2	inviable	E	0.0	0.565	1.097	3.28	4.185	3.685	3.784
SPAC30D11.09	cwf19	viable	V	0.0	0.21	0.303	0.675	0.885	1.115	1.624
SPAC30D11.10	rad52	viable	V	0.0	0.658	1.722	2.742	3.375	3.53	3.661
SPAC30D11.11	izh3	viable	V	0.0	0.3	0.354	0.564	0.435	0.448	0.343
SPAC30D11.13	hus5	condition-dependent	V	0.0	0.231	1.085	2.508	3.527	3.774	3.951
SPAC30D11.14c	SPAC30D11.14c	viable	V	0.0	0.084	0.216	0.359	0.463	0.828	0.637
SPAC31A2.02	trm112	viable	V	0.0	0.358	1.266	2.565	3.44	4.019	4.544
SPAC31A2.03	mrp11	inviable	E	0.0	0.074	0.793	2.79	3.346	4.077	4.203
SPAC31A2.04c	pre1	inviable	E	0.0	1.405	2.715	3.375	3.459	3.459	3.459
SPAC31A2.05c	mis4	inviable	E	0.0	0.767	2.233	3.377	3.987	4.144	4.059
SPAC31A2.06	atp25	viable	V	0.0	0.31	0.528	1.095	1.453	1.653	1.941
SPAC31A2.07c	dbp10	inviable	E	0.0	1.827	3.717	4.283	4.315	4.083	4.242
SPAC31A2.08	mrp20	inviable	E	0.0	0.375	1.15	3.956	3.807	3.265	3.9
SPAC31A2.09c	apm4	viable	V	0.0	0.113	0.072	0.109	0.707	1.35	0.371
SPAC31A2.10	SPAC31A2.10	viable	V	0.0	0.187	0.36	0.383	0.665	0.801	0.565
SPAC31A2.11c	cuf1	viable	V	0.0	0.397	0.594	1.06	1.231	1.279	1.483
SPAC31A2.12	rod1	viable	V	0.0	-0.073	-0.085	-0.433	0.385	0.74	0.516
SPAC31A2.13c	sft1	viable	V	0.0	1.805	3.284	3.838	3.555	3.757	3.522
SPAC31A2.14	bun107	viable	V	0.0	0.124	0.031	0.259	0.063	0.277	0.108
SPAC31A2.15c	dcc1	viable	V	0.0	0.016	0.187	0.448	0.676	0.866	1.196
SPAC31A2.16	gef2	viable	V	0.0	-0.007	0.159	0.159	0.45	0.506	0.38
SPAC31F12.01	zds1	viable	V	0.0	-0.118	0.118	0.084	0.551	0.646	0.692
SPAC31G5.01	sap49	inviable	E	0.0	1.24	4.383	4.37	3.443	4.166	4.471
SPAC31G5.02	rot1	inviable	E	0.0	1.331	3.131	4.104	3.951	4.104	4.419
SPAC31G5.03	rps1101	viable	V	0.0	2.178	3.573	5.152	5.498	4.939	5.663
SPAC31G5.04	lys12	viable	V	0.0	0.251	0.33	0.103	0.049	0.695	0.165
SPAC31G5.05c	rpe1	inviable	E	0.0	0.523	2.398	3.064	3.653	3.395	3.365
SPAC31G5.06	rrg8	inviable	E	0.0	0.075	0.319	1.416	3.752	4.698	4.668
SPAC31G5.07	dni1	viable	V	0.0	0.479	0.385	-0.035	0.207	0.615	0.351
SPAC31G5.08	hem4	inviable	E	0.0	0.642	1.681	3.623	3.885	4.451	4.528
SPAC31G5.09c	spk1	viable	V	0.0	0.076	0.535	0.337	0.011	0.568	0.427
SPAC31G5.10	eta2	viable	V	0.0	0.104	0.07	0.093	0.356	0.361	0.438
SPAC31G5.11	pac2	viable	V	0.0	0.336	0.902	1.635	1.799	1.767	1.925
SPAC31G5.12c	maf1	viable	V	0.0	0.896	1.369	1.375	1.199	1.641	1.32
SPAC31G5.13	rpn11	inviable	E	0.0	2.025	3.366	3.94	3.837	3.951	3.782
SPAC31G5.14	gcv1	viable	V	0.0	-0.222	-0.444	-0.019	-0.466	-0.455	-0.26
SPAC31G5.15	psd3	viable	V	0.0	-0.021	-0.339	-0.005	1.693	0.673	1.174
SPAC31G5.16c	dpm1	inviable	E	0.0	2.216	5.631	5.605	7.105	6.169	7.105
SPAC31G5.17c	rps1001	viable	V	0.0	0.983	1.592	2.465	2.833	3.553	3.952
SPAC31G5.18c	sde2	viable	V	0.0	0.504	-0.259	-0.959	-0.656	0.992	0.528
SPAC31G5.19	abo1	viable	V	0.0	1.286	2.537	2.867	3.007	3.398	3.638
SPAC31G5.21	SPAC31G5.21	viable	V	0.0	1.676	0.656	1.197	0.101	-0.242	0.75
SPAC323.01c	pos5	condition-dependent	V	0.0	0.256	0.731	2.411	2.36	3.131	3.36
SPAC323.02c	pup2	inviable	E	0.0	1.961	3.747	4.413	4.26	4.221	4.43
SPAC323.03c	pex8	viable	V	0.0	0.109	0.256	-0.254	0.36	0.387	-0.267
SPAC323.04	SPAC323.04	viable	V	0.0	0.323	0.251	0.18	0.501	0.294	0.096
SPAC323.05c	mtq2	viable	V	0.0	0.311	1.154	2.472	3.461	3.779	4.168
SPAC323.06c	uba5	inviable	E	0.0	0.211	0.901	2.392	3.965	4.529	4.57
SPAC323.07c	SPAC323.07c	viable	V	0.0	-0.121	0.485	0.392	1.275	0.807	1.301
SPAC323.08	rmp1	condition-dependent	E	0.0	2.409	3.316	3.853	4.79	4.79	4.79
SPAC328.01c	msn5	viable	V	0.0	0.219	0.132	0.232	0.641	0.713	0.718
SPAC328.02	dbl4	viable	V	0.0	0.843	1.806	3.015	3.552	3.52	3.76
SPAC328.03	tps1	viable	V	0.0	0.249	0.233	0.655	0.708	0.382	0.224
SPAC328.04	spg4	viable	V	0.0	-0.033	-0.062	0.702	0.847	0.489	1.015
SPAC328.05	hrb1	viable	V	0.0	-0.1	0.841	0.572	1.222	1.787	1.442
SPAC328.06	ubp2	viable	V	0.0	-0.221	-0.02	0.014	0.212	0.164	-0.076
SPAC328.07c	bsd1	viable	V	0.0	0.086	0.106	-0.927	-0.537	-0.481	-0.572
SPAC328.09	odc1	viable	V	0.0	0.103	0.379	0.554	0.369	0.529	0.517
SPAC328.10c	rps502	viable	V	0.0	0.469	0.964	1.707	2.423	1.707	2.928
SPAC32A11.01	mug8	viable	V	0.0	0.32	0.84	0.941	0.898	1.161	0.628
SPAC32A11.02c	SPAC32A11.02c	viable	V	0.0	-0.255	0.129	0.072	0.178	0.421	0.412
SPAC32A11.03c	phx1	viable	V	0.0	0.08	0.607	1.132	0.278	1.281	0.548
SPAC32A11.04c	tif212	inviable	E	0.0	2.118	3.427	3.757	3.618	3.943	3.962
SPAC343.01c	erg8	inviable	E	0.0	1.242	3.089	3.88	3.62	3.972	3.937
SPAC343.02	img1	inviable	E	0.0	0.735	1.159	2.707	3.214	3.099	2.959
SPAC343.04c	gid7	viable	V	0.0	0.218	-0.063	0.284	0.57	0.426	0.381
SPAC343.05	vma1	condition-dependent	E	0.0	1.191	2.118	2.684	2.397	3.006	3.416
SPAC343.06c	pls1	viable	V	0.0	1.466	0.758	1.008	0.742	0.277	0.861
SPAC343.07	mug28	viable	V	0.0	0.09	0.009	-0.167	0.02	0.086	-0.044
SPAC343.08c	mrp17	inviable	E	0.0	-0.92	0.157	1.094	2.031	0.531	2.031
SPAC343.09	ubx3	viable	V	0.0	-0.164	2.217	2.217	2.217	1.28	1.353
SPAC343.10	met11	viable	V	0.0	0.047	-0.166	-0.288	0.09	-0.242	0.071
SPAC343.11c	msc1	viable	V	0.0	0.244	0.449	0.519	0.649	0.935	1.307
SPAC343.12	rds1	viable	V	0.0	-0.133	-0.204	-0.206	-0.084	0.125	-0.237
SPAC343.13	gta2	inviable	E	0.0	0.094	0.105	1.897	3.453	4.392	4.476
SPAC343.14c	tif222	inviable	E	0.0	2.28	3.791	4.172	4.426	4.099	4.243
SPAC343.15	tit1	viable	V	0.0	0.172	0.339	0.863	1.052	1.269	1.891
SPAC343.16	lys2	viable	V	0.0	0.376	0.786	1.104	0.873	0.867	0.804
SPAC343.17c	wdr70	condition-dependent	E	0.0	0.223	0.978	1.914	2.551	2.579	3.474
SPAC343.18	rfp2	viable	V	0.0	0.681	1.091	1.778	0.108	0.072	0.712
SPAC343.19	lsb6	viable	V	0.0	-1.085	-1.845	-0.036	-0.161	0.835	1.723
SPAC343.21	SPAC343.21	viable	Not_determined	0.0	0.135	0.306	0.168	0.163	0.228	0.186
SPAC3A11.02	cps3	viable	V	0.0	0.084	0.168	-0.001	0.433	0.805	0.692
SPAC3A11.03	efm3	viable	V	0.0	-0.141	0.082	-0.577	-0.172	0.269	-0.114
SPAC3A11.04	sei1	viable	V	0.0	0.188	0.554	1.941	1.233	1.794	1.308
SPAC3A11.05c	kms1	viable	V	0.0	0.371	-0.217	0.431	0.261	-0.168	0.29
SPAC3A11.06	mvp1	viable	V	0.0	0.194	0.373	0.49	0.573	0.557	0.645
SPAC3A11.07	nde1	viable	V	0.0	0.23	0.682	0.539	0.555	0.821	0.945
SPAC3A11.08	cul4	condition-dependent	E	0.0	0.859	1.778	2.634	3.79	3.979	4.042
SPAC3A11.09	sod22	viable	V	0.0	0.19	-0.21	-0.178	-0.211	-0.35	-0.155
SPAC3A11.10c	dpe1	viable	V	0.0	-0.207	0.415	0.354	0.829	0.926	0.573
SPAC3A11.11c	SPAC3A11.11c	viable	V	0.0	-0.351	-0.244	0.023	-0.377	-0.015	-0.578
SPAC3A11.12c	rpt5	inviable	E	0.0	1.841	2.961	3.253	3.169	3.178	3.048
SPAC3A11.13	pfd6	viable	V	0.0	0.114	0.511	1.008	1.526	1.896	2.344
SPAC3A11.14c	pkl1	viable	V	0.0	0.116	0.25	0.402	0.44	0.6	0.687
SPAC3A12.02	ceo2	inviable	E	0.0	0.034	0.464	1.174	2.43	3.854	3.772
SPAC3A12.03c	meu34	viable	V	0.0	0.202	1.281	1.123	0.044	1.016	0.707
SPAC3A12.04c	rpp1	inviable	E	0.0	1.688	3.403	3.783	4.778	4.203	3.951
SPAC3A12.05c	taf2	inviable	E	0.0	0.706	3.055	3.878	4.285	4.398	4.574
SPAC3A12.06c	SPAC3A12.06c	viable	V	0.0	-0.094	-0.098	-0.042	-0.409	-0.295	-0.485
SPAC3A12.07	rpb11	inviable	E	0.0	1.938	3.256	5.623	4.623	5.623	5.623
SPAC3A12.08	SPAC3A12.08	viable	V	0.0	0.629	0.992	1.287	1.623	1.145	0.958
SPAC3A12.09c	ure4	viable	V	0.0	-0.255	-0.018	-0.222	-0.46	-0.058	0.137
SPAC3A12.10	rpl2001	viable	V	0.0	0.975	3.268	3.269	3.295	4.206	3.575
SPAC3A12.11c	cwf2	inviable	E	0.0	1.775	2.237	2.429	2.638	2.806	2.928
SPAC3A12.12	atp11	viable	V	0.0	0.194	0.26	0.506	0.566	0.874	1.099
SPAC3A12.13c	tif310	viable	V	0.0	1.345	2.02	2.694	2.897	2.814	3.436
SPAC3A12.14	cam1	inviable	E	0.0	0.942	3.054	3.971	3.648	3.971	3.971
SPAC3A12.15	vps53	inviable	E	0.0	0.083	1.599	2.949	3.827	4.25	4.48
SPAC3A12.16c	tim17	inviable	E	0.0	1.495	2.909	3.571	3.921	4.622	4.364
SPAC3A12.17c	cys12	viable	V	0.0	0.642	0.582	0.819	0.958	1.773	1.502
SPAC3A12.18	zwf1	condition-dependent	E	0.0	1.502	3.444	3.602	3.703	4.214	3.776
SPAC3C7.01c	sac12	viable	V	0.0	0.05	0.719	0.334	1.351	0.682	0.648
SPAC3C7.02c	pil2	viable	V	0.0	0.217	0.753	0.195	0.232	0.175	0.65
SPAC3C7.03c	rad55	viable	V	0.0	0.562	1.188	1.939	2.796	3.468	3.988
SPAC3C7.04	SPAC3C7.04	viable	V	0.0	0.314	0.607	0.957	2.023	2.142	2.006
SPAC3C7.05c	mug191	viable	V	0.0	0.259	0.956	0.929	0.416	1.11	1.142
SPAC3C7.06c	pit1	viable	V	0.0	0.438	0.478	1.098	0.337	0.165	1.055
SPAC3C7.07c	ate1	viable	V	0.0	0.884	0.984	0.918	0.836	1.229	1.608
SPAC3C7.08c	elf1	viable	V	0.0	0.862	2.173	2.87	3.768	3.445	4.339
SPAC3C7.09	set8	viable	V	0.0	-0.071	-0.166	0.074	-0.039	-0.207	-0.042
SPAC3C7.10	pex13	viable	V	0.0	0.123	0.285	0.356	0.233	0.305	0.327
SPAC3C7.11c	cnx1	inviable	E	0.0	-0.07	1.098	3.679	4.863	5.046	5.046
SPAC3C7.12	tip1	viable	V	0.0	0.572	0.954	0.773	2.02	1.615	0.836
SPAC3C7.13c	SPAC3C7.13c	viable	V	0.0	-0.111	-0.093	0.147	0.047	0.025	0.016
SPAC3C7.14c	obr1	viable	V	0.0	-0.205	-0.279	-0.58	0.617	0.076	0.999
SPAC3F10.02c	trk1	viable	V	0.0	0.209	0.039	0.814	0.873	0.885	1.587
SPAC3F10.03	grs1	inviable	E	0.0	1.827	3.486	3.906	3.847	3.958	3.555
SPAC3F10.04	gsa1	condition-dependent	V	0.0	-0.229	-0.02	0.21	0.224	0.618	0.768
SPAC3F10.05c	mug113	viable	V	0.0	-0.296	0.364	-0.156	0.222	-0.335	-0.378
SPAC3F10.06c	rit1	viable	V	0.0	0.012	-0.158	0.273	0.501	0.586	0.801
SPAC3F10.07c	erf4	viable	Not_determined	0.0	0.109	-0.038	0.113	0.117	0.476	0.503
SPAC3F10.08c	faf1	inviable	E	0.0	2.118	3.802	5.035	4.676	5.035	5.085
SPAC3F10.09	his6	viable	V	0.0	0.233	-0.512	1.213	0.003	0.329	0.09
SPAC3F10.10c	map3	viable	V	0.0	0.334	1.193	0.932	1.806	1.076	1.305
SPAC3F10.11c	abc2	viable	V	0.0	0.371	0.425	0.798	0.623	0.579	0.685
SPAC3F10.12c	SPAC3F10.12c	viable	V	0.0	-0.105	-0.444	-0.317	-0.695	-0.497	-0.154
SPAC3F10.13	ucp6	viable	V	0.0	0.327	0.118	0.932	0.156	0.358	0.831
SPAC3F10.16c	SPAC3F10.16c	viable	V	0.0	1.833	3.019	3.653	3.614	3.695	3.842
SPAC3F10.17	ltv1	viable	V	0.0	1.983	2.985	3.841	4.228	5.036	4.663
SPAC3F10.19	spd2	viable	Not_determined	0.0	0.415	0.205	0.318	0.24	0.8	0.793
SPAC3G6.01	hrp3	viable	V	0.0	0.23	0.591	1.156	1.5	1.788	2.231
SPAC3G6.02	dss1	condition-dependent	V	0.0	1.25	2.315	2.608	2.611	2.31	2.606
SPAC3G6.03c	ifs1	viable	V	0.0	0.088	-0.008	0.038	-0.079	-0.009	-0.18
SPAC3G6.04	rnp24	viable	V	0.0	0.025	-0.226	-0.082	-0.066	0.168	0.18
SPAC3G6.05	SPAC3G6.05	viable	V	0.0	0.608	-0.495	0.431	0.043	0.161	0.419
SPAC3G6.06c	rad2	viable	V	0.0	0.139	0.153	0.515	0.747	1.072	1.301
SPAC3G6.07	SPAC3G6.07	unknown	Not_determined	0.0	-0.477	-0.377	-0.191	-0.217	0.48	-0.263
SPAC3G6.09c	tps2	viable	V	0.0	0.022	0.501	-0.006	0.723	0.079	0.024
SPAC3G6.10c	vps51	inviable	E	0.0	-0.263	1.176	1.849	2.705	3.389	3.098
SPAC3G6.11	chl1	viable	V	0.0	0.233	0.461	0.416	0.467	0.633	1.199
SPAC3G6.13c	rpl4101	viable	V	0.0	0.207	-0.573	0.0	-0.295	0.192	-0.133
SPAC3G9.01	nsk1	viable	V	0.0	0.39	0.06	0.243	0.741	0.554	1.002
SPAC3G9.02	oar2	viable	V	0.0	-0.059	-0.071	0.568	1.118	2.926	3.813
SPAC3G9.03	rpl2301	viable	V	0.0	0.518	1.085	1.54	1.226	1.926	2.9
SPAC3G9.04	ssu72	viable	V	0.0	0.083	0.183	0.399	0.615	0.989	1.57
SPAC3G9.05	spa2	viable	V	0.0	-0.126	0.022	0.353	0.215	0.018	-0.052
SPAC3G9.06	frs2	inviable	E	0.0	2.194	3.822	3.929	3.837	4.024	4.072
SPAC3G9.07c	hos2	viable	V	0.0	0.124	0.436	0.309	0.483	0.58	0.588
SPAC3G9.08	png1	condition-dependent	V	0.0	0.829	0.884	1.486	1.391	2.031	3.153
SPAC3G9.09c	tif211	inviable	E	0.0	1.664	3.004	3.463	3.463	3.463	3.463
SPAC3G9.10c	rrp41	inviable	E	0.0	0.645	2.484	2.877	2.258	2.877	2.877
SPAC3G9.11c	pdc201	viable	V	0.0	0.418	0.561	0.62	0.748	0.403	0.408
SPAC3G9.12	peg1	inviable	E	0.0	1.212	2.759	3.658	3.793	3.823	3.905
SPAC3G9.13c	msw1	inviable	E	0.0	0.24	0.316	1.497	3.154	3.418	3.616
SPAC3G9.14	sak1	inviable	E	0.0	1.367	2.519	2.928	3.121	3.155	3.167
SPAC3G9.15c	fcf2	inviable	E	0.0	2.867	3.009	2.981	4.455	4.501	4.963
SPAC3G9.16c	bet5	inviable	E	0.0	0.799	3.158	5.407	5.613	5.652	5.289
SPAC3G9.17	ppt2	viable	Not_determined	0.0	0.274	0.438	1.262	2.603	3.99	4.752
SPAC3H1.01c	orc3	inviable	E	0.0	1.077	2.833	3.899	3.945	4.157	4.01
SPAC3H1.02c	sdd3	viable	V	0.0	0.111	0.29	0.381	0.53	0.334	0.481
SPAC3H1.03	mug151	viable	V	0.0	0.073	0.083	0.055	0.101	0.189	0.172
SPAC3H1.04c	mdm31	viable	V	0.0	0.303	0.448	0.714	1.207	1.301	2.015
SPAC3H1.05	ste24	viable	V	0.0	0.0	0.521	0.709	0.814	1.076	0.371
SPAC3H1.06c	SPAC3H1.06c	viable	V	0.0	0.13	0.187	-0.161	0.238	0.207	0.365
SPAC3H1.07	aru1	viable	V	0.0	0.068	0.518	0.911	0.601	0.666	0.679
SPAC3H1.08c	SPAC3H1.08c	viable	V	0.0	0.215	0.144	0.793	0.585	0.724	0.75
SPAC3H1.09c	avt3	viable	V	0.0	0.021	0.726	1.587	1.601	1.193	1.253
SPAC3H1.10	pcs2	viable	V	0.0	-0.321	-0.05	0.162	0.2	0.119	0.332
SPAC3H1.11	hsr1	viable	V	0.0	-0.412	-0.442	-0.116	-0.235	-0.408	-0.333
SPAC3H1.12c	snt2	viable	V	0.0	0.291	0.213	0.428	0.584	0.893	0.835
SPAC3H1.13	ppk13	viable	V	0.0	-0.14	0.464	0.212	0.499	0.323	0.979
SPAC3H5.06c	pol1	inviable	E	0.0	2.327	3.426	3.768	3.754	3.696	3.901
SPAC3H5.07	rpl702	viable	V	0.0	1.144	1.511	3.012	3.177	3.599	4.089
SPAC3H5.08c	wdr44	viable	V	0.0	-0.305	0.539	0.013	0.027	0.917	0.197
SPAC3H5.09c	hob2	viable	V	0.0	0.139	0.267	0.404	0.454	0.247	0.171
SPAC3H8.02	csr102	viable	V	0.0	-0.175	-0.141	-0.249	-0.103	-0.538	-0.317
SPAC3H8.03	img2	viable	V	0.0	0.192	-0.075	0.23	0.068	0.595	0.671
SPAC3H8.04	SPAC3H8.04	viable	V	0.0	-0.503	0.797	0.215	0.375	1.096	0.573
SPAC3H8.05c	mms1	viable	V	0.0	-0.106	0.31	1.091	2.299	3.295	3.669
SPAC3H8.06	aur1	inviable	E	0.0	2.507	2.853	4.36	3.816	4.669	4.372
SPAC3H8.07c	pfd3	viable	V	0.0	0.38	0.835	2.877	2.647	2.33	2.465
SPAC3H8.08c	SPAC3H8.08c	viable	V	0.0	-0.293	-0.015	0.306	0.343	0.274	0.106
SPAC3H8.09c	nab3	viable	V	0.0	0.123	0.292	0.428	0.417	0.203	0.38
SPAC3H8.10	spo20	condition-dependent	V	0.0	1.073	2.673	3.418	3.752	4.135	4.279
SPAC458.02c	SPAC458.02c	viable	V	0.0	0.798	0.808	0.888	0.619	1.181	0.736
SPAC458.03	tel2	inviable	E	0.0	1.226	3.074	4.038	4.233	4.149	4.196
SPAC458.04c	dli1	viable	V	0.0	0.372	0.836	1.67	1.685	0.827	0.874
SPAC458.05	pik3	viable	V	0.0	-0.074	0.013	0.674	1.252	1.499	2.562
SPAC458.06	atg1803	viable	V	0.0	-0.076	-0.004	0.095	-0.005	0.186	0.091
SPAC458.07	tfa1	inviable	E	0.0	0.818	2.682	3.058	3.727	3.972	3.844
SPAC4A8.02c	SPAC4A8.02c	viable	V	0.0	-0.071	-0.166	0.203	-0.173	-0.088	-0.17
SPAC4A8.03c	ptc4	condition-dependent	V	0.0	0.41	0.5	1.045	1.54	1.253	1.758
SPAC4A8.04	isp6	viable	V	0.0	2.055	2.758	3.54	2.731	2.877	2.833
SPAC4A8.05c	myp2	condition-dependent	V	0.0	0.004	0.211	0.182	0.271	0.297	0.55
SPAC4A8.06c	SPAC4A8.06c	viable	V	0.0	-0.048	0.173	-0.065	0.139	0.667	0.801
SPAC4A8.07c	lcb4	viable	V	0.0	0.067	0.292	0.534	0.633	0.549	0.484
SPAC4A8.08c	vrs2	inviable	E	0.0	0.223	0.748	2.898	3.728	4.212	4.146
SPAC4A8.09c	cwf21	viable	V	0.0	0.132	0.281	0.611	0.718	0.956	0.81
SPAC4A8.10	rog1	viable	V	0.0	0.381	0.595	0.832	0.872	0.869	1.011
SPAC4A8.11c	fas2	inviable	E	0.0	2.118	3.367	3.92	3.985	4.175	4.083
SPAC4A8.12c	sds22	inviable	E	0.0	0.724	2.506	3.5	3.758	4.07	3.921
SPAC4A8.13c	pts1	inviable	E	0.0	2.239	3.415	3.649	4.106	4.487	4.487
SPAC4A8.14	SPAC4A8.14	viable	V	0.0	0.075	-0.005	0.415	0.304	0.19	0.506
SPAC4A8.15c	cdc3	inviable	E	0.0	0.909	2.552	3.98	3.234	4.163	4.289
SPAC4A8.16c	tif303	inviable	E	0.0	2.273	3.426	3.963	4.148	4.06	4.225
SPAC4C5.01	pud1	viable	V	0.0	0.916	0.847	2.257	0.365	1.369	2.271
