Systematic ID	Name	FYPOviability	DeletionLibrary_essentiality	A	um	lam	t10	t50	t90	t_window	t_inflection	y_inflection	auc	R2	RMSE	normalized_RMSE	AIC	BIC
SPAC27E2.07	pvg2	viable	V	-0.409	0.018	0.0	-1.4	-11.528	-27.42	-26.02	-8.436	-0.15	-0.065	-1.174252	0.241	0.536326	-13.932	-14.095
SPAC27E2.08	Tf2-6	unknown	Not_determined	-0.491	-0.082	-0.0	0.364	3.001	7.138	6.773	2.196	-0.181	-8.131	-0.046464	0.362	0.315739	-8.207	-8.37
SPAC27E2.09	mak2	viable	V	-0.084	0.011	0.0	-0.459	-3.776	-8.983	-8.524	-2.764	-0.031	-0.004	-0.001189	0.173	0.324556	-18.563	-18.726
SPAC27E2.10c	rfc3	inviable	E	3.88	0.508	3.701	4.168	7.543	12.84	8.672	6.513	1.427	46.355	0.988485	0.163	0.042021	-19.367	-19.53
SPAC27E2.12	SPAC27E2.12	viable	Not_determined	-0.376	-0.034	-0.0	0.667	5.494	13.068	12.401	4.02	-0.138	-5.155	0.047927	0.47	0.297406	-4.556	-4.718
SPAC27E2.14	SPAC27E2.14	unknown	Not_determined	0.131	-0.022	-0.0	-0.37	-3.044	-7.241	-6.871	-2.228	0.048	0.005	-1.961885	0.11	0.616229	-24.863	-25.025
SPAC27F1.02c	cdc8	inviable	E	4.533	0.418	2.276	2.938	7.726	15.24	12.302	6.264	1.667	52.63	0.995723	0.107	0.024189	-25.246	-25.408
SPAC27F1.04c	nuf2	inviable	E	3.321	0.556	1.861	2.225	4.862	8.999	6.773	4.057	1.222	48.941	0.993907	0.097	0.029036	-26.695	-26.857
SPAC27F1.05c	SPAC27F1.05c	viable	V	0.461	0.07	0.0	0.4	3.293	7.833	7.433	2.41	0.169	7.47	0.879337	0.061	0.117443	-33.221	-33.383
SPAC27F1.06c	ani2	viable	V	1.253	0.21	11.356	11.72	14.357	18.494	6.773	13.552	0.461	6.703	0.598771	0.419	0.206253	-6.182	-6.344
SPAC27F1.07	ost1	inviable	E	5.097	0.832	2.086	2.46	5.167	9.415	6.955	4.34	1.875	73.49	0.988586	0.206	0.038433	-16.095	-16.257
SPAC27F1.08	pdt1	viable	V	1.081	0.047	0.0	1.406	11.575	27.531	26.126	8.47	0.398	9.265	0.626922	0.194	0.205343	-16.985	-17.147
SPAC27F1.09c	prp10	inviable	E	4.106	0.688	0.26	0.625	3.261	7.398	6.773	2.456	1.511	66.971	0.99564	0.093	0.022754	-27.188	-27.35
SPAC27F1.10	SPAC27F1.10	viable	V	1.214	0.203	2.524	2.888	5.525	9.662	6.773	4.72	0.446	17.081	0.61365	0.386	0.204909	-7.318	-7.48
SPAC29A4.02c	SPAC29A4.02c	viable	V	0.317	0.053	3.836	4.201	6.837	10.974	6.773	6.032	0.117	4.043	0.640643	0.123	0.181699	-23.357	-23.52
SPAC29A4.03c	mrps9	inviable	E	3.864	0.455	4.463	4.982	8.73	14.613	9.631	7.586	1.421	41.451	0.992797	0.128	0.033311	-22.822	-22.985
SPAC29A4.04c	cbf5	inviable	E	5.061	0.848	1.405	1.769	4.406	8.543	6.773	3.601	1.862	76.881	0.909078	0.573	0.09866	-1.798	-1.96
SPAC29A4.06c	SPAC29A4.06c	inviable	E	3.803	0.472	0.46	0.952	4.51	10.093	9.141	3.424	1.399	56.68	0.958084	0.278	0.069555	-11.928	-12.091
SPAC29A4.07	srb6	inviable	E	4.239	0.589	4.438	4.878	8.058	13.048	8.17	7.087	1.559	48.586	0.998331	0.071	0.016867	-31.089	-31.252
SPAC29A4.08c	prp19	inviable	E	4.503	0.754	1.865	2.23	4.866	9.003	6.773	4.061	1.657	66.334	0.998789	0.058	0.012659	-33.807	-33.969
SPAC29A4.09	rrp17	viable	V	3.454	0.376	3.449	4.011	8.072	14.444	10.433	6.832	1.271	39.171	0.880648	0.471	0.119476	-4.531	-4.693
SPAC29A4.10	rrn5	inviable	E	3.444	0.399	1.196	1.722	5.53	11.504	9.782	4.367	1.267	47.772	0.996225	0.076	0.022205	-30.048	-30.211
SPAC29A4.11	rga3	viable	V	-0.459	0.02	0.0	-1.404	-11.561	-27.498	-26.094	-8.46	-0.169	-0.073	-4.014534	0.238	0.653217	-14.11	-14.273
SPAC29A4.12c	mug108	viable	V	-1.0	0.043	0.0	-1.408	-11.592	-27.573	-26.165	-8.483	-0.368	-0.159	-0.180884	0.393	0.356828	-7.067	-7.23
SPAC29A4.14c	pex3	viable	V	0.64	0.107	-0.0	0.364	3.001	7.138	6.773	2.196	0.235	10.59	0.227135	0.331	0.307674	-9.49	-9.652
SPAC29A4.15	srs1	inviable	E	3.761	0.63	0.554	0.918	3.554	7.691	6.773	2.75	1.384	60.283	0.997298	0.068	0.018419	-31.586	-31.748
SPAC29A4.16	hal4	condition-dependent	V	1.948	0.122	0.011	0.988	8.052	19.138	18.15	5.896	0.717	21.769	0.960881	0.121	0.069097	-23.585	-23.747
SPAC29A4.17c	fun14	viable	V	-0.441	-0.074	-0.0	0.364	3.001	7.138	6.773	2.196	-0.162	-7.307	0.191307	0.259	0.320025	-12.936	-13.098
SPAC29A4.18	prw1	condition-dependent	V	5.96	0.326	4.766	5.883	13.962	26.64	20.756	11.496	2.193	38.359	0.998783	0.057	0.012571	-34.085	-34.247
SPAC29A4.19c	cta5	viable	V	-0.001	0.0	-0.0	-1.147	-9.44	-22.453	-21.307	-6.908	-0.0	-0.0	-0.027562	0.126	0.328566	-22.945	-23.108
SPAC29A4.20	elp3	viable	V	4.372	0.352	0.889	1.648	7.14	15.758	14.109	5.463	1.609	52.91	0.994935	0.105	0.024541	-25.503	-25.665
SPAC29A4.23	SPAC29A4.23	unknown	Not_determined	0.248	0.023	0.0	0.661	5.443	12.947	12.285	3.983	0.091	3.418	0.481348	0.092	0.246486	-27.413	-27.575
SPAC29B12.01	ino80	inviable	E	3.789	0.377	1.705	2.319	6.758	13.725	11.407	5.403	1.394	47.674	0.995565	0.091	0.024476	-27.59	-27.752
SPAC29B12.02c	set2	viable	V	2.144	0.1	0.695	2.008	11.509	26.416	24.407	8.608	0.789	18.293	0.970502	0.1	0.059422	-26.21	-26.372
SPAC29B12.03	spd1	viable	V	0.187	0.008	0.0	1.408	11.592	27.573	26.165	8.483	0.069	1.6	0.635088	0.041	0.256814	-38.864	-39.026
SPAC29B12.04	snz1	viable	V	5.516	0.359	1.486	2.424	9.212	19.863	17.439	7.14	2.029	56.149	0.985659	0.211	0.042379	-15.802	-15.964
SPAC29B12.05c	mtq1	viable	V	0.264	0.011	0.0	1.408	11.592	27.573	26.165	8.483	0.097	2.256	0.598321	0.075	0.25241	-30.176	-30.338
SPAC29B12.06c	rcd1	viable	V	0.751	0.084	6.932	7.475	11.408	17.58	10.105	10.208	0.276	6.102	0.986534	0.034	0.049764	-41.161	-41.323
SPAC29B12.07	sec16	inviable	E	3.737	0.626	1.037	1.401	4.038	8.175	6.773	3.233	1.375	58.125	0.993733	0.106	0.027188	-25.459	-25.622
SPAC29B12.08	clr5	viable	V	0.788	0.132	7.996	8.36	10.996	15.133	6.773	10.192	0.29	6.8	0.705016	0.246	0.174799	-13.627	-13.79
SPAC29B12.10c	pgt1	viable	V	-0.01	0.001	0.0	-0.765	-6.295	-14.973	-14.208	-4.606	-0.004	-0.001	-0.012366	0.082	0.334097	-29.097	-29.259
SPAC29B12.11c	SPAC29B12.11c	viable	V	-0.369	-0.016	0.001	1.409	11.593	27.572	26.164	8.484	-0.136	-3.159	0.447741	0.126	0.243277	-22.999	-23.161
SPAC29B12.12	hot13	viable	V	-0.292	-0.049	1.099	1.463	4.1	8.237	6.773	3.295	-0.107	-4.521	0.150993	0.191	0.366959	-17.19	-17.352
SPAC29B12.14c	SPAC29B12.14c	viable	V	-0.027	0.003	0.0	-0.544	-4.483	-10.662	-10.118	-3.28	-0.01	-0.002	-0.024712	0.088	0.290938	-27.955	-28.117
SPAC29E6.01	pof11	viable	V	0.129	0.022	1.017	1.381	4.018	8.155	6.773	3.213	0.048	2.012	0.092706	0.215	0.275983	-15.502	-15.665
SPAC29E6.02	prp3	inviable	E	3.931	0.659	0.971	1.335	3.971	8.108	6.773	3.167	1.446	61.399	0.996162	0.087	0.021483	-28.247	-28.409
SPAC29E6.03c	uso1	inviable	E	4.181	0.7	0.805	1.169	3.806	7.942	6.773	3.001	1.538	65.979	0.993695	0.117	0.027821	-23.993	-24.155
SPAC29E6.04	nnf1	inviable	E	4.82	0.754	3.153	3.544	6.368	10.799	7.255	5.506	1.773	63.628	0.995024	0.135	0.02752	-22.085	-22.247
SPAC29E6.05c	mxr1	viable	V	-1.0	-0.168	-0.0	0.364	3.001	7.138	6.773	2.196	-0.368	-16.555	0.523221	0.321	0.202192	-9.914	-10.076
SPAC29E6.06c	SPAC29E6.06c	inviable	E	4.526	0.758	0.471	0.836	3.472	7.609	6.773	2.667	1.665	72.892	0.993761	0.124	0.027013	-23.18	-23.342
SPAC29E6.07	SPAC29E6.07	viable	V	1.112	0.186	-0.0	0.364	3.001	7.138	6.773	2.196	0.409	18.412	0.305627	0.517	0.304871	-3.226	-3.388
SPAC29E6.08	tbp1	inviable	E	4.367	0.732	0.362	0.727	3.363	7.5	6.773	2.558	1.607	70.8	0.976146	0.236	0.053458	-14.195	-14.357
SPAC29E6.09	SPAC29E6.09	viable	V	-0.028	0.002	0.0	-0.858	-7.062	-16.798	-15.94	-5.168	-0.01	-0.003	-0.132341	0.177	0.346562	-18.263	-18.425
SPAC29E6.10c	nst1	viable	V	2.414	0.112	0.0	1.318	10.853	25.814	24.496	7.942	0.888	21.776	0.98391	0.082	0.041663	-29.058	-29.221
SPAC2C4.03c	smd2	inviable	E	2.851	0.478	0.214	0.579	3.215	7.352	6.773	2.41	1.049	46.62	0.957543	0.207	0.070884	-16.071	-16.233
SPAC2C4.04c	aim29	inviable	E	4.714	0.516	2.274	2.832	6.868	13.201	10.369	5.636	1.734	59.049	0.995847	0.113	0.024842	-24.568	-24.73
SPAC2C4.05	cor1	viable	V	0.239	0.04	1.478	1.843	4.479	8.616	6.773	3.674	0.088	3.617	0.241001	0.191	0.265912	-17.163	-17.325
SPAC2C4.06c	rcm1	viable	V	1.193	0.052	-0.0	1.408	11.592	27.573	26.165	8.483	0.439	10.21	0.684876	0.187	0.162206	-17.508	-17.67
SPAC2C4.07c	dis32	viable	V	0.113	-0.019	0.0	-0.369	-3.041	-7.232	-6.863	-2.225	0.042	0.005	-0.472027	0.14	0.386697	-21.566	-21.728
SPAC2C4.08	SPAC2C4.08	viable	V	1.546	0.259	-0.0	0.364	3.001	7.138	6.773	2.196	0.569	25.594	0.637843	0.385	0.189346	-7.379	-7.541
SPAC2C4.09	SPAC2C4.09	viable	V	0.7	0.117	-0.0	0.364	3.001	7.138	6.773	2.196	0.257	11.587	0.3011	0.264	0.237696	-12.628	-12.791
SPAC2C4.10c	csc4	viable	V	0.447	0.075	-0.0	0.364	3.001	7.138	6.773	2.196	0.164	7.402	0.029793	0.451	0.329368	-5.151	-5.313
SPAC2C4.11c	pno1	inviable	E	4.13	0.692	0.072	0.436	3.073	7.21	6.773	2.268	1.519	68.089	0.975842	0.221	0.053098	-15.151	-15.314
SPAC2C4.12c	tpt1	inviable	E	4.583	0.634	0.855	1.297	4.49	9.501	8.204	3.515	1.686	68.751	0.970899	0.281	0.058794	-11.767	-11.929
SPAC2C4.14c	ppk11	viable	V	1.443	0.242	13.671	14.036	16.672	20.809	6.773	15.867	0.531	4.673	0.587671	0.415	0.2178	-6.316	-6.478
SPAC2C4.15c	ubx2	viable	V	0.203	0.034	-0.0	0.364	3.001	7.138	6.773	2.196	0.075	3.364	-0.068909	0.48	0.341677	-4.264	-4.426
SPAC2C4.16c	rps801	viable	V	2.925	0.49	1.065	1.43	4.066	8.203	6.773	3.261	1.076	45.42	0.985318	0.127	0.042678	-22.861	-23.023
SPAC2C4.17c	msy2	viable	V	0.453	0.076	10.097	10.462	13.098	17.235	6.773	12.293	0.167	2.976	0.52115	0.221	0.232224	-15.115	-15.277
SPAC2E12.02	hsf1	inviable	E	4.0	0.67	0.741	1.105	3.741	7.878	6.773	2.937	1.471	63.377	0.994608	0.104	0.025122	-25.754	-25.916
SPAC2E12.03c	SPAC2E12.03c	viable	V	1.786	0.125	8.759	9.632	15.948	25.858	16.226	14.02	0.657	8.122	0.730944	0.332	0.18632	-9.428	-9.59
SPAC2E12.05	wtf1	unknown	Not_determined	0.89	0.081	0.0	0.67	5.516	13.121	12.451	4.037	0.327	12.186	0.631351	0.227	0.190312	-14.78	-14.942
SPAC2E1P3.01	SPAC2E1P3.01	viable	V	-0.003	0.0	0.0	-0.716	-5.894	-14.018	-13.303	-4.313	-0.001	-0.0	-0.001885	0.142	0.300037	-21.335	-21.497
SPAC2E1P3.02c	amt3	viable	V	-0.482	-0.081	-0.0	0.364	3.001	7.138	6.773	2.196	-0.177	-7.976	0.153236	0.259	0.328279	-12.93	-13.092
SPAC2E1P3.04	cao1	viable	V	-0.483	-0.081	-0.0	0.364	3.001	7.138	6.773	2.196	-0.178	-7.992	0.830013	0.068	0.122468	-31.642	-31.804
SPAC2E1P5.01c	mns1	viable	V	0.71	0.119	4.841	5.205	7.842	11.979	6.773	7.037	0.261	8.351	0.893623	0.11	0.121049	-24.882	-25.044
SPAC2E1P5.03	erj5	viable	V	-0.011	0.002	0.0	-0.364	-3.0	-7.136	-6.772	-2.196	-0.004	-0.0	-0.314774	0.129	0.339477	-22.634	-22.797
SPAC2E1P5.04c	cwg2	inviable	E	3.753	0.629	2.423	2.788	5.424	9.561	6.773	4.619	1.38	53.189	0.983218	0.19	0.049222	-17.261	-17.424
SPAC2E1P5.05	rrp9	inviable	E	4.851	0.728	1.134	1.541	4.483	9.1	7.559	3.585	1.785	73.035	0.998808	0.06	0.012217	-33.358	-33.52
SPAC2F3.01	imt1	viable	V	0.38	0.045	0.0	0.512	4.217	10.031	9.518	3.086	0.14	5.758	0.336301	0.184	0.268637	-17.698	-17.861
SPAC2F3.02	sec67	viable	V	1.4	0.072	0.0	1.18	9.718	23.114	21.934	7.111	0.515	13.74	0.950076	0.086	0.07086	-28.275	-28.437
SPAC2F3.03c	rpa49	inviable	E	4.453	0.61	2.252	2.698	5.924	10.987	8.289	4.939	1.638	60.455	0.998804	0.058	0.013044	-33.785	-33.947
SPAC2F3.04c	rim1	inviable	E	4.767	0.318	8.045	8.962	15.593	25.998	17.036	13.568	1.754	23.288	0.989902	0.132	0.036669	-22.349	-22.511
SPAC2F3.05c	SPAC2F3.05c	viable	V	0.379	0.016	0.0	1.408	11.592	27.573	26.165	8.483	0.139	3.243	0.265708	0.198	0.246722	-16.699	-16.862
SPAC2F3.06c	kap104	condition-dependent	E	4.322	0.38	0.897	1.591	6.613	14.492	12.902	5.079	1.59	54.658	0.984817	0.184	0.044424	-17.709	-17.871
SPAC2F3.07c	SPAC2F3.07c	viable	V	-0.421	-0.071	-0.0	0.364	3.001	7.138	6.773	2.196	-0.155	-6.968	-0.072019	0.313	0.337733	-10.273	-10.436
SPAC2F3.08	sut1	viable	V	-0.482	-0.03	0.0	0.993	8.179	19.453	18.46	5.985	-0.177	-5.329	0.580199	0.124	0.215449	-23.238	-23.4
SPAC2F3.09	hem1	condition-dependent	E	4.635	0.729	2.305	2.693	5.501	9.908	7.214	4.644	1.705	65.207	0.977757	0.265	0.054991	-12.616	-12.778
SPAC2F3.10	vps54	inviable	E	4.536	0.662	4.098	4.516	7.54	12.285	7.769	6.617	1.669	54.436	0.998726	0.065	0.014497	-32.17	-32.332
SPAC2F3.11	ppx1	viable	V	0.913	0.153	8.166	8.531	11.167	15.304	6.773	10.362	0.336	7.716	0.924352	0.111	0.109733	-24.755	-24.917
SPAC2F3.12c	plp1	viable	V	0.272	0.046	-0.0	0.364	3.001	7.138	6.773	2.196	0.1	4.499	0.012145	0.336	0.323686	-9.283	-9.445
SPAC2F3.13c	qtr2	viable	V	1.773	0.086	1.403	2.658	11.731	25.969	23.311	8.961	0.652	14.732	0.982597	0.066	0.044328	-32.118	-32.281
SPAC2F3.14c	saf2	inviable	E	5.692	0.676	1.068	1.582	5.301	11.137	9.555	4.165	2.094	80.31	0.96764	0.373	0.061888	-7.825	-7.987
SPAC2F3.15	lsk1	viable	V	1.14	0.065	0.436	1.502	9.219	21.327	19.824	6.863	0.419	11.62	0.961459	0.07	0.069941	-31.186	-31.348
SPAC2F3.16	SPAC2F3.16	viable	V	1.605	0.185	-0.0	0.528	4.351	10.349	9.821	3.184	0.591	24.071	0.715967	0.337	0.167742	-9.242	-9.404
SPAC2F3.17c	lsm6	inviable	E	4.187	0.701	1.684	2.048	4.685	8.822	6.773	3.88	1.54	62.437	0.988798	0.165	0.038442	-19.239	-19.401
SPAC2F3.18c	SPAC2F3.18c	viable	V	-0.166	-0.028	-0.0	0.364	3.001	7.138	6.773	2.196	-0.061	-2.747	0.08951	0.082	0.293845	-29.068	-29.23
SPAC2F7.02c	psr1	viable	V	0.772	0.129	1.488	1.852	4.489	8.626	6.773	3.684	0.284	11.658	0.663235	0.202	0.172357	-16.393	-16.555
SPAC2F7.03c	pom1	viable	V	1.55	0.068	0.385	1.769	11.783	27.497	25.728	8.726	0.57	13.021	0.955351	0.088	0.067431	-28.069	-28.232
SPAC2F7.04	med1	viable	V	1.387	0.06	-0.0	1.408	11.592	27.573	26.165	8.483	0.51	11.872	0.876011	0.128	0.107732	-22.735	-22.897
SPAC2F7.05c	tif5	inviable	E	3.939	0.66	0.348	0.713	3.349	7.486	6.773	2.544	1.449	63.919	0.985541	0.165	0.040005	-19.268	-19.43
SPAC2F7.06c	pol4	viable	V	-0.247	0.011	-0.0	-1.375	-11.317	-26.92	-25.545	-8.282	-0.091	-0.038	-0.346514	0.268	0.383674	-12.445	-12.607
SPAC2F7.07c	cph2	viable	V	2.927	0.173	2.645	3.676	11.129	22.824	19.148	8.853	1.077	25.121	0.982412	0.12	0.047814	-23.66	-23.822
SPAC2F7.08c	snf5	viable	V	1.351	0.066	2.642	3.888	12.906	27.056	23.167	10.153	0.497	10.022	0.937679	0.094	0.078344	-27.147	-27.309
SPAC2F7.09c	gep3	viable	V	1.096	0.061	0.0	1.097	9.035	21.49	20.393	6.612	0.403	11.341	0.949628	0.074	0.075414	-30.37	-30.532
SPAC2F7.10	akr1	viable	V	0.507	0.04	0.0	0.773	6.366	15.143	14.369	4.659	0.187	6.49	0.855587	0.062	0.125779	-32.87	-33.032
SPAC2F7.11	nrd1	viable	V	0.475	0.08	6.001	6.366	9.002	13.139	6.773	8.197	0.175	5.032	0.662582	0.174	0.2061	-18.519	-18.681
SPAC2F7.13c	wrs1	inviable	E	3.935	0.659	0.55	0.915	3.551	7.688	6.773	2.746	1.447	63.074	0.956091	0.294	0.066827	-11.14	-11.302
SPAC2F7.15	rsm24	inviable	E	4.282	0.387	2.504	3.18	8.068	15.738	12.558	6.576	1.575	48.284	0.984224	0.193	0.048216	-17.041	-17.203
SPAC2F7.16c	pld1	viable	Not_determined	-0.108	-0.005	0.0	1.407	11.583	27.552	26.145	8.477	-0.04	-0.921	0.199849	0.082	0.297277	-29.057	-29.219
SPAC2F7.17	mrf1	viable	V	1.124	0.123	3.457	4.014	8.044	14.368	10.354	6.814	0.413	12.78	0.918259	0.128	0.103472	-22.826	-22.988
SPAC2G11.02	urb2	inviable	E	4.143	0.562	1.414	1.864	5.122	10.235	8.37	4.128	1.524	59.523	0.999561	0.032	0.007629	-42.364	-42.526
SPAC2G11.03c	vps45	viable	V	2.879	0.368	5.799	6.277	9.735	15.161	8.885	8.679	1.059	28.132	0.997867	0.054	0.0191	-34.978	-35.141
SPAC2G11.04	rbm17	viable	V	0.889	0.039	-0.0	1.408	11.592	27.573	26.165	8.483	0.327	7.61	0.800689	0.107	0.149409	-25.351	-25.513
SPAC2G11.05c	alx1	viable	V	-0.071	0.004	0.0	-1.182	-9.731	-23.147	-21.965	-7.121	-0.026	-0.009	-0.000964	0.193	0.337198	-17.015	-17.178
SPAC2G11.06	vps4	viable	V	4.547	0.307	2.138	3.041	9.576	19.83	16.788	7.581	1.673	44.802	0.992797	0.126	0.029962	-22.968	-23.131
SPAC2G11.07c	ptc3	viable	V	1.388	0.232	16.163	16.528	19.164	23.301	6.773	18.359	0.511	1.858	0.897149	0.11	0.097121	-24.885	-25.047
SPAC2G11.09	SPAC2G11.09	viable	V	0.095	-0.005	0.0	-1.151	-9.48	-22.549	-21.397	-6.937	0.035	0.012	-0.173761	0.198	0.336884	-16.643	-16.805
SPAC2G11.10c	uba42	viable	V	2.497	0.168	2.045	2.955	9.531	19.851	16.897	7.524	0.918	24.699	0.995296	0.056	0.025085	-34.338	-34.5
SPAC2G11.11c	prh1	inviable	E	4.062	0.68	1.451	1.815	4.452	8.589	6.773	3.647	1.494	61.512	0.994358	0.111	0.027088	-24.75	-24.913
SPAC2G11.12	rqh1	viable	V	4.298	0.209	2.525	3.778	12.847	27.078	23.3	10.079	1.581	32.114	0.964944	0.223	0.066066	-15.039	-15.201
SPAC2G11.13	atg22	viable	V	0.593	0.099	-0.0	0.364	3.001	7.138	6.773	2.196	0.218	9.811	0.660652	0.132	0.178877	-22.348	-22.51
SPAC2G11.14	taf1	inviable	E	3.689	0.488	1.829	2.29	5.63	10.87	8.58	4.61	1.357	51.102	0.994188	0.105	0.027588	-25.575	-25.737
SPAC2G11.15c	tgs1	viable	Not_determined	3.526	0.225	7.407	8.363	15.275	26.123	17.76	13.165	1.297	18.285	0.994778	0.07	0.026529	-31.191	-31.353
SPAC2H10.01	SPAC2H10.01	viable	V	0.15	0.015	0.0	0.614	5.053	12.02	11.406	3.698	0.055	2.126	0.251416	0.108	0.300524	-25.212	-25.375
SPAC2H10.02c	nas2	viable	V	0.267	0.012	-0.0	1.408	11.592	27.573	26.165	8.483	0.098	2.283	0.426339	0.102	0.241319	-26.015	-26.177
SPAC2H10.04	SPAC2H10.04	unknown	Not_determined	0.069	0.011	-0.0	0.364	3.001	7.138	6.773	2.196	0.025	1.135	-0.017548	0.418	0.313638	-6.209	-6.371
SPAC30.01c	sec72	viable	V	0.84	0.087	0.0	0.588	4.836	11.504	10.916	3.539	0.309	12.129	0.848298	0.124	0.133449	-23.228	-23.39
SPAC30.02c	kti12	viable	V	4.325	0.287	0.652	1.572	8.227	18.668	17.096	6.195	1.591	47.757	0.993341	0.113	0.027445	-24.54	-24.702
SPAC30.03c	tsn1	viable	V	0.845	0.142	0.0	0.364	3.001	7.138	6.773	2.196	0.311	13.992	0.849012	0.121	0.115206	-23.532	-23.694
SPAC30.04c	abc4	viable	V	0.516	0.086	3.404	3.768	6.404	10.541	6.773	5.6	0.19	6.804	0.818994	0.111	0.142175	-24.788	-24.95
SPAC30C2.02	mmd1	viable	V	2.405	0.213	0.06	0.749	5.732	13.551	12.802	4.21	0.885	32.4	0.952885	0.179	0.07418	-18.115	-18.277
SPAC30C2.03	SPAC30C2.03	inviable	E	3.363	0.427	5.672	6.153	9.633	15.094	8.941	8.571	1.237	33.188	0.993497	0.108	0.032076	-25.097	-25.259
SPAC30C2.04	asc1	viable	V	3.906	0.21	0.95	2.084	10.288	23.16	21.076	7.783	1.437	36.498	0.982528	0.151	0.043344	-20.438	-20.6
SPAC30C2.05	erv14	viable	V	-0.137	-0.022	-0.0	0.375	3.084	7.336	6.962	2.257	-0.05	-2.257	0.079877	0.102	0.387836	-26.012	-26.174
SPAC30C2.06c	dml1	viable	V	4.924	0.656	1.857	2.316	5.632	10.835	8.519	4.619	1.811	68.214	0.938345	0.464	0.09062	-4.762	-4.924
SPAC30C2.07	fnp1	viable	V	0.009	-0.001	0.0	-0.904	-7.446	-17.71	-16.806	-5.449	0.003	0.001	-1.00161	0.329	0.496935	-9.565	-9.727
SPAC30C2.08	SPAC30C2.08	viable	V	0.939	0.072	10.065	10.858	16.597	25.602	14.744	14.845	0.345	3.695	0.583277	0.203	0.210859	-16.349	-16.511
SPAC30D11.01c	gto2	viable	V	1.487	0.1	1.554	2.462	9.027	19.329	16.868	7.023	0.547	15.37	0.72942	0.299	0.199914	-10.918	-11.08
SPAC30D11.02c	SPAC30D11.02c	viable	V	0.374	0.043	0.0	0.536	4.41	10.488	9.953	3.227	0.138	5.589	0.566696	0.121	0.216838	-23.543	-23.705
SPAC30D11.03	ddx27	inviable	E	4.833	0.605	0.827	1.315	4.845	10.382	9.067	3.767	1.778	70.511	0.996693	0.099	0.020388	-26.431	-26.593
SPAC30D11.04c	nup124	viable	V	1.273	0.075	0.487	1.523	9.014	20.768	19.245	6.727	0.468	13.188	0.918116	0.118	0.101687	-23.888	-24.05
SPAC30D11.05	aps3	viable	V	1.193	0.058	0.0	1.245	10.254	24.389	23.143	7.503	0.439	11.246	0.783966	0.158	0.142054	-19.873	-20.036
SPAC30D11.06c	hfl1	viable	V	2.034	0.341	17.09	17.454	20.091	24.227	6.773	19.286	0.748	1.66	0.69776	0.228	0.170471	-14.671	-14.834
SPAC30D11.07	nth1	viable	V	0.584	0.037	1.121	2.074	8.969	19.788	17.713	6.864	0.215	6.067	0.921577	0.06	0.101706	-33.482	-33.644
SPAC30D11.08c	phf2	inviable	E	3.992	0.669	5.049	5.413	8.05	12.186	6.773	7.245	1.469	46.118	0.965908	0.299	0.071426	-10.906	-11.068
SPAC30D11.09	cwf19	viable	V	1.908	0.099	3.707	4.889	13.436	26.847	21.958	10.826	0.702	13.225	0.965772	0.098	0.060089	-26.579	-26.741
SPAC30D11.10	rad52	viable	V	3.762	0.365	2.126	2.756	7.308	14.452	11.696	5.918	1.384	45.282	0.999065	0.042	0.011386	-38.487	-38.649
SPAC30D11.11	izh3	viable	V	0.445	0.075	-0.0	0.364	3.001	7.138	6.773	2.196	0.164	7.368	0.835328	0.066	0.117814	-31.959	-32.121
SPAC30D11.13	hus5	condition-dependent	V	4.069	0.449	4.464	5.017	9.021	15.304	10.287	7.799	1.497	42.4	0.998253	0.066	0.016654	-32.096	-32.258
SPAC30D11.14c	SPAC30D11.14c	viable	V	0.909	0.045	1.565	2.809	11.808	25.928	23.119	9.061	0.334	7.494	0.909375	0.083	0.100253	-28.843	-29.006
SPAC31A2.02	trm112	viable	V	4.907	0.364	3.43	4.252	10.205	19.545	15.292	8.388	1.805	45.469	0.998707	0.06	0.013205	-33.387	-33.55
SPAC31A2.03	mrp11	inviable	E	4.208	0.54	5.373	5.849	9.293	14.698	8.849	8.241	1.548	42.959	0.994297	0.129	0.030775	-22.634	-22.796
SPAC31A2.04c	pre1	inviable	E	3.492	0.543	1.16	1.553	4.395	8.855	7.302	3.528	1.285	52.952	0.998951	0.041	0.01174	-38.853	-39.015
SPAC31A2.05c	mis4	inviable	E	4.2	0.491	2.298	2.821	6.599	12.527	9.706	5.445	1.545	53.865	0.998633	0.058	0.014018	-33.841	-34.003
SPAC31A2.06	atp25	viable	V	2.253	0.129	2.16	3.229	10.963	23.099	19.87	8.602	0.829	19.719	0.992877	0.057	0.029513	-34.036	-34.198
SPAC31A2.07c	dbp10	inviable	E	4.306	0.721	1.084	1.449	4.085	8.222	6.773	3.28	1.584	66.772	0.993843	0.121	0.028065	-23.556	-23.718
SPAC31A2.08	mrp20	inviable	E	3.889	0.651	4.587	4.952	7.588	11.725	6.773	6.783	1.431	46.719	0.936249	0.414	0.10461	-6.352	-6.514
SPAC31A2.09c	apm4	viable	V	0.887	0.149	8.785	9.149	11.785	15.922	6.773	10.981	0.326	6.958	0.612845	0.281	0.208417	-11.754	-11.916
SPAC31A2.10	SPAC31A2.10	viable	V	0.735	0.05	0.0	0.897	7.384	17.562	16.666	5.403	0.27	8.662	0.877765	0.09	0.112111	-27.742	-27.905
