Systematic ID	Name	FYPOviability	DeletionLibrary_essentiality	0h	YES0	YES1	YES2	YES3	YES4	YES5	YES6
SPAC30C2.03	SPAC30C2.03	inviable	E	0.0	-0.544	0.842	2.112	2.117	1.945	2.169	1.925
SPAC30C2.04	asc1	viable	V	0.0	0.419	0.75	1.153	1.679	2.222	2.876	3.005
SPAC30C2.05	erv14	viable	V	0.0	-0.37	-0.247	-0.326	-0.624	0.045	-0.213	0.337
SPAC30C2.06c	dml1	viable	V	0.0	0.92	1.783	0.89	1.783	1.783	1.105	1.155
SPAC30C2.07	fnp1	viable	V	0.0	0.018	-0.176	-0.595	-0.56	-0.712	-0.553	-0.486
SPAC30C2.08	SPAC30C2.08	viable	V	0.0	-0.031	0.177	0.112	0.386	0.403	0.386	0.371
SPAC30D11.01c	gto2	viable	V	0.0	-0.006	0.345	-0.159	-0.027	-0.2	0.001	-0.42
SPAC30D11.02c	SPAC30D11.02c	viable	V	0.0	0.012	0.28	0.088	0.734	0.754	0.321	0.38
SPAC30D11.03	ddx27	inviable	E	0.0	-0.019	0.593	1.846	1.712	2.142	1.964	2.831
SPAC30D11.04c	nup124	viable	V	0.0	0.12	0.431	0.522	0.867	1.245	1.478	1.645
SPAC30D11.05	aps3	viable	V	0.0	0.124	0.593	0.702	0.974	0.617	0.977	1.251
SPAC30D11.06c	hfl1	viable	V	0.0	-0.102	0.307	0.481	0.444	0.523	0.552	0.533
SPAC30D11.07	nth1	viable	V	0.0	-0.156	-0.102	0.493	0.213	0.775	0.8	1.052
SPAC30D11.09	cwf19	viable	V	0.0	-0.098	-0.033	-0.075	0.28	0.407	0.606	0.749
SPAC30D11.10	rad52	viable	V	0.0	0.334	0.779	1.972	2.155	1.809	2.436	2.426
SPAC30D11.11	izh3	viable	V	0.0	-0.021	-0.163	-0.532	-0.35	-0.328	-0.168	-0.13
SPAC30D11.12	rpl3802	viable	V	0.0	-0.392	0.137	1.436	3.583	3.583	3.583	3.583
SPAC30D11.13	hus5	condition-dependent	V	0.0	-0.088	0.991	2.604	1.94	2.318	2.024	2.155
SPAC30D11.14c	SPAC30D11.14c	viable	V	0.0	-0.047	-0.219	-0.082	0.088	0.309	0.172	0.774
SPAC31A2.02	trm112	viable	V	0.0	0.457	1.336	2.347	3.398	4.072	4.841	5.101
SPAC31A2.03	mrp11	inviable	E	0.0	0.08	1.119	2.098	1.537	2.038	2.192	2.255
SPAC31A2.05c	mis4	inviable	E	0.0	0.662	1.262	2.416	2.921	3.165	3.237	3.276
SPAC31A2.06	atp25	viable	V	0.0	-0.271	0.856	1.862	2.148	2.136	2.225	2.647
SPAC31A2.07c	dbp10	inviable	E	0.0	0.562	1.728	3.346	2.467	3.184	3.169	3.453
SPAC31A2.08	mrp20	inviable	E	0.0	-0.176	1.312	2.082	2.218	2.138	2.057	2.056
SPAC31A2.09c	apm4	viable	V	0.0	-0.04	-0.272	0.389	-0.162	0.327	0.694	0.967
SPAC31A2.10	SPAC31A2.10	viable	V	0.0	-0.454	-0.208	-0.233	0.372	-0.117	-0.056	-0.011
SPAC31A2.11c	cuf1	viable	V	0.0	-0.591	0.296	-0.407	0.252	0.41	0.758	1.608
SPAC31A2.12	rod1	viable	V	0.0	0.554	0.918	1.07	1.852	1.092	1.329	1.425
SPAC31A2.13c	sft1	viable	V	0.0	0.461	1.63	1.663	-0.251	0.556	1.878	0.461
SPAC31A2.14	bun107	viable	V	0.0	0.815	1.811	2.499	2.248	1.935	2.629	2.012
SPAC31A2.15c	dcc1	viable	V	0.0	0.037	0.189	0.432	0.552	0.848	1.205	1.173
SPAC31A2.16	gef2	viable	V	0.0	0.08	0.206	0.152	0.304	0.586	0.51	0.713
SPAC31F12.01	zds1	viable	V	0.0	0.459	0.889	0.944	2.41	2.057	2.41	2.564
SPAC31G5.02	rot1	inviable	E	0.0	0.494	1.634	2.112	2.846	3.338	3.605	3.731
SPAC31G5.03	rps1101	viable	V	0.0	1.036	1.55	3.515	3.815	4.674	4.674	4.674
SPAC31G5.04	lys12	viable	V	0.0	-0.295	-0.601	-0.357	-0.357	-0.949	0.418	0.062
SPAC31G5.06	rrg8	inviable	E	0.0	-0.002	1.22	2.455	2.985	3.204	3.294	3.456
SPAC31G5.07	dni1	viable	V	0.0	-0.327	-0.749	0.962	0.524	-0.779	-1.139	-0.465
SPAC31G5.08	hem4	inviable	E	0.0	1.43	0.941	1.388	1.828	2.15	2.828	2.2
SPAC31G5.09c	spk1	viable	V	0.0	0.336	0.389	-0.024	0.654	0.933	0.573	0.451
SPAC31G5.10	eta2	viable	V	0.0	0.21	0.181	0.277	0.606	0.271	0.028	0.265
SPAC31G5.11	pac2	viable	V	0.0	-0.337	0.014	0.371	0.678	0.994	1.466	1.791
SPAC31G5.12c	maf1	viable	V	0.0	1.371	2.643	4.064	4.227	4.096	4.041	4.353
SPAC31G5.14	gcv1	viable	V	0.0	-0.12	-0.452	-0.432	-0.647	-0.57	-0.519	-0.644
SPAC31G5.15	psd3	viable	V	0.0	-0.061	-0.187	-0.246	0.041	-0.247	-0.385	-0.286
SPAC31G5.16c	dpm1	inviable	E	0.0	-0.443	-0.773	-0.497	0.905	0.768	-0.296	0.235
SPAC31G5.17c	rps1001	viable	V	0.0	0.277	0.487	1.39	2.099	1.956	2.024	2.381
SPAC31G5.18c	sde2	viable	V	0.0	0.545	0.061	0.573	0.597	1.448	1.889	1.631
SPAC31G5.19	abo1	viable	V	0.0	-0.154	0.708	0.128	0.579	0.065	0.351	0.696
SPAC31G5.21	SPAC31G5.21	viable	V	0.0	-0.471	-0.253	-0.644	-1.064	-0.023	-0.191	-0.376
SPAC323.01c	pos5	condition-dependent	V	0.0	-0.729	-0.235	1.105	3.268	3.664	4.924	4.585
SPAC323.03c	pex8	viable	V	0.0	0.045	0.024	0.385	0.509	0.693	0.584	0.528
SPAC323.04	SPAC323.04	viable	V	0.0	-0.258	-0.032	-0.121	-0.165	0.318	0.145	0.17
SPAC323.05c	mtq2	viable	V	0.0	0.146	0.822	1.829	2.547	3.122	3.353	3.109
SPAC323.06c	uba5	inviable	E	0.0	0.656	1.708	2.996	2.906	3.073	3.084	3.161
SPAC323.07c	SPAC323.07c	viable	V	0.0	0.151	0.542	0.284	0.649	0.838	0.639	0.759
SPAC328.01c	msn5	viable	V	0.0	-0.138	-0.238	0.078	0.184	0.825	0.515	0.709
SPAC328.02	dbl4	viable	V	0.0	0.337	1.937	3.303	3.709	4.277	4.034	4.277
SPAC328.03	tps1	viable	V	0.0	0.478	0.405	1.155	0.558	0.547	0.719	0.986
SPAC328.04	spg4	viable	V	0.0	-0.15	-0.379	0.246	-0.232	-0.434	-0.316	-0.413
SPAC328.05	hrb1	viable	V	0.0	0.479	0.031	0.108	0.494	-0.077	-0.321	0.315
SPAC328.06	ubp2	viable	V	0.0	0.066	0.175	-0.005	0.348	0.884	0.649	0.905
SPAC328.07c	bsd1	viable	V	0.0	-0.415	-0.239	-0.289	-0.507	-0.53	-0.634	-0.762
SPAC328.09	odc1	viable	V	0.0	-0.062	-0.085	-0.585	-0.229	-0.236	-0.59	-0.099
SPAC32A11.01	mug8	viable	V	0.0	-0.028	0.0	0.013	0.122	0.005	0.136	-0.096
SPAC32A11.02c	SPAC32A11.02c	viable	V	0.0	0.095	-0.059	-0.161	-0.021	-0.163	0.122	0.098
SPAC32A11.03c	phx1	viable	V	0.0	0.2	0.543	0.297	0.403	0.5	0.85	1.428
SPAC32A11.04c	tif212	inviable	E	0.0	-0.19	0.018	0.069	0.905	1.227	0.42	1.277
SPAC343.02	img1	inviable	E	0.0	0.419	2.207	2.207	2.19	2.193	2.192	2.195
SPAC343.04c	gid7	viable	V	0.0	0.249	-0.591	-0.327	-0.525	-0.645	-0.06	-0.513
SPAC343.06c	pls1	viable	V	0.0	-0.428	0.306	-0.033	0.292	-0.183	0.346	0.548
SPAC343.07	mug28	viable	V	0.0	0.051	0.077	0.15	0.116	0.42	0.434	0.434
SPAC343.08c	mrp17	inviable	E	0.0	0.507	1.905	0.465	1.905	1.905	1.905	1.905
SPAC343.09	ubx3	viable	V	0.0	0.31	0.642	0.896	0.693	2.125	2.58	2.515
SPAC343.10	met11	viable	V	0.0	0.18	-0.743	-0.597	-0.858	-0.719	-0.995	-0.808
SPAC343.11c	msc1	viable	V	0.0	0.33	0.405	0.595	0.809	1.031	1.08	1.215
SPAC343.12	rds1	viable	V	0.0	0.06	-0.098	0.187	-0.108	-0.14	0.08	0.009
SPAC343.13	gta2	inviable	E	0.0	0.019	0.795	2.511	3.31	3.419	3.281	3.519
SPAC343.15	tit1	viable	V	0.0	0.347	0.78	0.953	1.293	1.877	2.186	2.582
SPAC343.16	lys2	viable	V	0.0	-0.328	-0.388	-1.089	-0.694	-0.44	-0.721	0.174
SPAC343.17c	wdr70	condition-dependent	E	0.0	0.351	0.647	1.857	2.252	2.345	2.988	3.579
SPAC343.18	rfp2	viable	V	0.0	-0.286	-0.511	0.447	0.084	-0.378	0.328	-0.181
SPAC343.19	lsb6	viable	V	0.0	-0.131	0.23	0.466	0.478	0.595	0.37	0.514
SPAC343.20	SPAC343.20	viable	V	0.0	-0.251	-0.36	-0.129	-0.482	-0.518	-0.598	0.049
SPAC343.21	SPAC343.21	viable	Not_determined	0.0	0.292	0.023	-0.01	0.195	0.116	-0.237	0.099
SPAC3A11.02	cps3	viable	V	0.0	-0.122	-0.283	0.423	0.397	0.356	0.417	1.892
SPAC3A11.03	efm3	viable	V	0.0	-0.251	0.46	0.505	0.872	0.8	0.779	0.091
SPAC3A11.04	sei1	viable	V	0.0	0.372	0.907	1.088	0.85	1.072	1.046	1.334
SPAC3A11.05c	kms1	viable	V	0.0	-0.112	-0.314	-0.098	0.569	0.299	0.351	0.191
SPAC3A11.06	mvp1	viable	V	0.0	-0.002	0.347	0.071	0.74	0.052	0.268	0.264
SPAC3A11.07	nde1	viable	V	0.0	0.595	-0.335	0.316	-0.147	-0.259	0.2	0.184
SPAC3A11.08	cul4	condition-dependent	E	0.0	0.555	1.592	2.725	3.254	3.255	3.538	3.549
SPAC3A11.09	sod22	viable	V	0.0	0.194	0.332	-0.464	-0.585	-0.639	-0.458	-0.534
SPAC3A11.10c	dpe1	viable	V	0.0	0.219	-0.141	0.167	0.173	-0.664	-1.123	-0.231
SPAC3A11.11c	SPAC3A11.11c	viable	V	0.0	-0.583	-0.218	-0.465	-0.293	-0.046	0.041	-0.005
SPAC3A11.13	pfd6	viable	V	0.0	0.029	0.009	0.513	1.064	1.815	1.98	2.467
SPAC3A11.14c	pkl1	viable	V	0.0	-0.015	0.018	0.249	0.276	0.462	0.55	0.646
SPAC3A12.02	ceo2	inviable	E	0.0	-0.075	0.23	1.52	2.736	3.069	3.149	3.285
SPAC3A12.03c	meu34	viable	V	0.0	-0.364	-0.238	0.096	-0.455	-0.615	-0.362	-0.01
SPAC3A12.04c	rpp1	inviable	E	0.0	-0.359	1.071	0.409	0.556	1.878	1.071	1.492
SPAC3A12.05c	taf2	inviable	E	0.0	0.495	1.149	1.87	2.071	3.099	2.505	2.607
SPAC3A12.06c	SPAC3A12.06c	viable	V	0.0	0.178	0.19	0.283	0.167	0.482	0.181	0.596
SPAC3A12.08	SPAC3A12.08	viable	V	0.0	-0.295	-0.147	-0.057	-0.418	-0.066	-0.123	0.219
SPAC3A12.09c	ure4	viable	V	0.0	0.191	0.64	-0.345	0.5	-0.415	0.495	0.27
SPAC3A12.10	rpl2001	viable	V	0.0	0.197	0.594	1.194	1.775	2.216	2.545	2.24
SPAC3A12.11c	cwf2	inviable	E	0.0	-0.136	1.412	1.153	3.3	3.3	1.534	2.672
SPAC3A12.12	atp11	viable	V	0.0	-0.19	0.159	-0.21	0.017	0.386	0.935	1.119
SPAC3A12.13c	tif310	viable	V	0.0	0.276	0.657	1.564	2.377	2.759	2.804	2.795
SPAC3A12.15	vps53	inviable	E	0.0	0.827	1.742	2.328	2.829	3.419	3.542	3.787
SPAC3A12.17c	cys12	viable	V	0.0	-0.511	-0.421	-0.386	-0.408	0.169	-0.511	0.162
SPAC3C7.01c	sac12	viable	V	0.0	-0.135	-0.01	-0.047	-0.081	-0.232	-0.411	-0.246
SPAC3C7.02c	pil2	viable	V	0.0	-0.197	-0.308	-0.112	0.282	0.042	-0.109	0.0
SPAC3C7.03c	rad55	viable	V	0.0	0.406	0.935	1.799	3.138	3.838	3.935	4.407
SPAC3C7.04	SPAC3C7.04	viable	V	0.0	-0.312	-0.832	0.022	0.312	0.479	1.45	1.213
SPAC3C7.05c	mug191	viable	V	0.0	0.04	-0.183	0.399	0.299	0.674	0.317	1.599
SPAC3C7.06c	pit1	viable	V	0.0	0.051	0.219	0.472	0.189	0.33	0.806	1.357
SPAC3C7.07c	ate1	viable	V	0.0	0.365	-0.193	-0.22	-0.56	-0.355	-0.43	-0.118
SPAC3C7.08c	elf1	viable	V	0.0	0.019	0.722	1.809	2.767	3.612	3.653	3.824
SPAC3C7.09	set8	viable	V	0.0	-0.3	-0.496	-0.099	-0.337	-0.761	-0.963	-0.501
SPAC3C7.10	pex13	viable	V	0.0	0.322	0.088	0.34	0.335	0.648	0.038	0.647
SPAC3C7.11c	cnx1	inviable	E	0.0	0.38	1.662	3.297	3.948	4.177	4.03	4.276
SPAC3C7.12	tip1	viable	V	0.0	0.225	-0.399	0.067	1.015	0.616	1.233	0.576
SPAC3C7.13c	SPAC3C7.13c	viable	V	0.0	0.081	-0.057	-0.6	-0.024	-0.416	-0.293	-0.151
SPAC3C7.14c	obr1	viable	V	0.0	0.783	-0.357	-0.298	0.515	1.309	-0.471	0.814
SPAC3F10.02c	trk1	viable	V	0.0	0.26	-0.192	0.482	0.308	0.52	0.626	0.539
SPAC3F10.03	grs1	inviable	E	0.0	-0.342	1.295	0.78	0.636	1.083	1.543	0.822
SPAC3F10.04	gsa1	condition-dependent	V	0.0	0.053	-0.244	-0.088	0.097	0.279	0.082	-0.015
SPAC3F10.05c	mug113	viable	V	0.0	1.062	0.534	0.25	1.076	0.205	0.198	0.959
SPAC3F10.06c	rit1	viable	V	0.0	0.228	0.717	0.817	1.193	1.185	1.471	1.459
SPAC3F10.07c	erf4	viable	Not_determined	0.0	0.835	1.747	1.762	1.556	2.057	2.203	1.844
SPAC3F10.08c	faf1	inviable	E	0.0	0.739	1.195	2.761	3.655	2.169	3.655	3.655
SPAC3F10.09	his6	viable	V	0.0	0.11	-0.297	-0.332	0.034	-0.074	-0.037	-0.434
SPAC3F10.10c	map3	viable	V	0.0	0.028	-0.912	0.286	-0.199	-0.413	0.984	-0.3
SPAC3F10.11c	abc2	viable	V	0.0	0.371	0.445	0.455	0.396	0.859	0.875	0.919
SPAC3F10.12c	SPAC3F10.12c	viable	V	0.0	0.241	-0.056	0.574	0.683	0.294	0.294	0.528
SPAC3F10.13	ucp6	viable	V	0.0	-0.162	-0.916	-0.235	0.956	-0.339	0.231	-0.467
SPAC3F10.16c	SPAC3F10.16c	viable	V	0.0	0.339	1.265	2.365	2.34	2.674	2.618	2.744
SPAC3F10.17	ltv1	viable	V	0.0	0.881	1.73	3.344	3.871	4.237	4.281	4.085
SPAC3F10.18c	rpl4102	viable	V	0.0	2.018	-0.441	0.578	0.433	1.34	-0.36	0.62
SPAC3F10.19	spd2	viable	Not_determined	0.0	0.548	0.452	-0.38	-0.277	-0.444	0.688	0.498
SPAC3G6.01	hrp3	viable	V	0.0	0.273	0.468	0.761	1.079	1.279	1.728	1.823
SPAC3G6.02	dss1	condition-dependent	V	0.0	1.092	1.528	2.9	3.658	3.427	3.658	3.658
SPAC3G6.03c	ifs1	viable	V	0.0	0.05	-0.222	0.241	-0.321	-0.316	-0.449	-0.111
SPAC3G6.04	rnp24	viable	V	0.0	0.306	0.481	1.725	1.358	0.964	0.814	0.479
SPAC3G6.05	SPAC3G6.05	viable	V	0.0	0.149	0.247	0.149	0.247	0.12	0.082	0.142
SPAC3G6.06c	rad2	viable	V	0.0	0.05	0.297	0.83	0.886	1.329	1.654	1.968
SPAC3G6.07	SPAC3G6.07	unknown	Not_determined	0.0	-0.22	-0.331	0.24	0.28	-0.25	-0.234	0.061
SPAC3G6.09c	tps2	viable	V	0.0	0.065	0.386	0.101	-0.172	0.147	0.244	0.26
SPAC3G6.10c	vps51	inviable	E	0.0	0.569	0.751	1.496	2.344	3.104	3.234	3.324
SPAC3G6.11	chl1	viable	V	0.0	0.181	0.195	0.567	0.137	0.476	0.8	0.427
SPAC3G6.13c	rpl4101	viable	V	0.0	0.032	0.19	-0.25	-0.042	0.036	-0.042	0.286
SPAC3G9.01	nsk1	viable	V	0.0	-0.146	0.006	0.129	-0.035	-0.148	0.342	0.735
SPAC3G9.02	oar2	viable	V	0.0	-0.213	0.309	1.665	4.064	3.716	4.436	4.743
SPAC3G9.03	rpl2301	viable	V	0.0	0.474	0.474	0.667	1.463	1.665	2.077	2.935
SPAC3G9.04	ssu72	viable	V	0.0	-0.165	-0.275	-0.05	0.091	0.585	1.022	1.682
SPAC3G9.05	spa2	viable	V	0.0	0.092	0.056	0.368	0.714	0.814	0.854	0.733
SPAC3G9.06	frs2	inviable	E	0.0	-1.174	-1.005	-1.236	-0.029	-1.389	-0.677	-0.46
SPAC3G9.07c	hos2	viable	V	0.0	1.122	0.186	-0.359	0.634	-0.174	0.183	-0.406
SPAC3G9.08	png1	condition-dependent	V	0.0	0.335	1.364	0.542	1.909	1.656	1.938	2.229
SPAC3G9.09c	tif211	inviable	E	0.0	0.384	0.857	1.783	1.783	1.783	1.783	1.783
SPAC3G9.11c	pdc201	viable	V	0.0	0.32	0.379	0.547	1.054	0.832	1.049	0.915
SPAC3G9.12	peg1	inviable	E	0.0	0.211	0.544	1.252	1.885	2.101	2.31	2.678
SPAC3G9.13c	msw1	inviable	E	0.0	0.457	1.373	2.795	2.757	2.934	2.977	3.03
SPAC3G9.16c	bet5	inviable	E	0.0	-0.091	1.251	1.772	1.855	1.981	1.866	1.956
SPAC3G9.17	ppt2	viable	Not_determined	0.0	-0.049	-0.13	1.463	3.134	3.143	3.308	3.401
SPAC3H1.02c	sdd3	viable	V	0.0	-0.004	0.102	-0.26	-0.03	0.026	-0.027	0.008
SPAC3H1.03	mug151	viable	V	0.0	-0.094	0.064	0.03	0.044	0.074	-0.058	0.088
SPAC3H1.04c	mdm31	viable	V	0.0	0.011	0.051	0.217	0.329	0.592	1.294	1.719
SPAC3H1.05	ste24	viable	V	0.0	0.112	0.292	1.065	0.685	0.718	0.742	0.272
SPAC3H1.06c	SPAC3H1.06c	viable	V	0.0	0.03	0.242	-0.288	0.4	0.105	-0.319	0.961
SPAC3H1.07	aru1	viable	V	0.0	0.358	0.555	0.548	0.942	1.119	1.028	1.311
SPAC3H1.08c	SPAC3H1.08c	viable	V	0.0	0.118	0.057	-0.245	-0.402	0.014	-0.345	-0.699
SPAC3H1.09c	avt3	viable	V	0.0	0.014	-0.039	0.458	0.257	0.703	1.098	0.864
SPAC3H1.10	pcs2	viable	V	0.0	-0.168	0.033	-0.567	-0.204	-0.132	-0.119	-0.093
SPAC3H1.11	hsr1	viable	V	0.0	0.35	1.341	1.325	2.187	1.997	2.102	1.538
SPAC3H1.12c	snt2	viable	V	0.0	-0.06	0.456	0.457	0.683	0.774	0.993	1.045
SPAC3H1.13	ppk13	viable	V	0.0	-0.201	-0.002	-0.133	-0.041	0.065	-0.264	0.027
SPAC3H1.14	gid4	viable	V	0.0	-1.009	0.425	-0.099	-0.365	0.057	-0.764	-0.334
SPAC3H5.04	aar2	viable	V	0.0	0.028	0.235	0.682	-1.577	2.123	0.357	0.453
SPAC3H5.06c	pol1	inviable	E	0.0	-0.009	0.642	0.921	3.491	3.412	3.013	2.816
SPAC3H5.07	rpl702	viable	V	0.0	0.237	0.842	1.253	1.781	2.41	2.254	3.459
SPAC3H5.08c	wdr44	viable	V	0.0	0.182	0.367	-0.571	-0.578	-0.341	-0.405	-0.519
SPAC3H5.09c	hob2	viable	V	0.0	-0.09	-0.254	-0.445	-0.536	-0.605	-0.599	-0.617
SPAC3H5.11	SPAC3H5.11	inviable	E	0.0	0.326	1.624	2.744	2.744	2.744	2.744	2.744
SPAC3H5.13	new4	unknown	Not_determined	0.0	0.314	2.123	2.123	2.123	2.123	2.123	2.123
SPAC3H8.02	csr102	viable	V	0.0	1.186	1.479	2.049	2.109	1.985	1.924	2.259
SPAC3H8.03	img2	viable	V	0.0	0.174	0.734	0.557	0.672	2.498	1.085	1.687
SPAC3H8.04	SPAC3H8.04	viable	V	0.0	0.0	0.621	0.144	-0.039	0.009	0.029	-0.165
SPAC3H8.05c	mms1	viable	V	0.0	0.219	0.846	1.9	2.468	2.978	3.27	3.657
SPAC3H8.06	aur1	inviable	E	0.0	0.631	1.406	1.905	2.568	2.533	2.454	2.691
SPAC3H8.07c	pfd3	viable	V	0.0	0.19	0.463	0.645	2.392	1.954	2.302	3.496
SPAC3H8.08c	SPAC3H8.08c	viable	V	0.0	0.492	-0.24	-0.217	0.374	0.453	0.668	0.095
SPAC3H8.09c	nab3	viable	V	0.0	-0.052	-0.023	0.203	0.201	0.244	0.213	0.27
SPAC3H8.10	spo20	condition-dependent	V	0.0	1.158	2.475	3.956	5.076	5.162	5.391	5.141
SPAC458.02c	SPAC458.02c	viable	V	0.0	0.123	0.384	0.538	0.607	0.871	0.717	0.834
SPAC458.03	tel2	inviable	E	0.0	0.974	1.447	1.736	2.202	1.996	2.259	2.5
SPAC458.04c	dli1	viable	V	0.0	-0.286	-0.362	0.061	0.029	0.212	-0.117	0.205
SPAC458.05	pik3	viable	V	0.0	0.533	1.809	2.54	2.784	2.954	2.95	3.132
SPAC458.06	atg1803	viable	V	0.0	-0.203	-0.256	-0.675	-0.638	-0.664	-0.709	-0.678
SPAC4A8.02c	SPAC4A8.02c	viable	V	0.0	0.417	0.5	0.598	-0.448	0.417	-0.068	0.34
SPAC4A8.03c	ptc4	condition-dependent	V	0.0	-0.154	-0.193	0.567	0.731	1.145	1.134	1.033
SPAC4A8.04	isp6	viable	V	0.0	0.358	0.717	1.054	1.277	0.838	1.249	1.481
SPAC4A8.05c	myp2	condition-dependent	V	0.0	0.105	0.339	0.531	0.853	0.914	1.058	1.149
SPAC4A8.06c	SPAC4A8.06c	viable	V	0.0	-0.194	-0.307	-0.401	-0.426	-0.398	-0.573	-0.576
SPAC4A8.07c	lcb4	viable	V	0.0	-0.181	0.197	0.29	-0.2	0.086	-0.007	-0.031
SPAC4A8.08c	vrs2	inviable	E	0.0	0.126	0.978	2.119	2.359	2.695	2.564	2.629
SPAC4A8.09c	cwf21	viable	V	0.0	0.367	0.308	0.298	0.483	0.71	0.689	0.709
SPAC4A8.10	rog1	viable	V	0.0	-0.027	0.19	0.335	0.788	0.57	0.563	1.33
SPAC4A8.12c	sds22	inviable	E	0.0	0.8	1.799	2.611	2.87	3.119	3.157	3.057
SPAC4A8.14	SPAC4A8.14	viable	V	0.0	0.001	-0.107	-0.047	-0.11	-0.032	-0.175	-0.022
SPAC4A8.16c	tif303	inviable	E	0.0	0.236	0.547	0.782	1.526	1.494	2.418	2.962
SPAC4C5.01	pud1	viable	V	0.0	-0.053	-0.423	-0.138	-0.302	-0.252	-0.28	-0.492
SPAC4C5.02c	ryh1	condition-dependent	V	0.0	1.6	0.52	1.465	2.359	2.359	2.359	2.359
SPAC4C5.03	SPAC4C5.03	viable	V	0.0	0.457	0.42	0.813	1.516	1.489	1.669	1.783
SPAC4C5.04	rad31	viable	V	0.0	0.589	1.39	3.138	3.872	3.75	4.044	4.13
SPAC4D7.01c	sec71	viable	V	0.0	0.161	0.055	-0.05	-0.072	-0.201	0.044	0.022
SPAC4D7.02c	pgc1	viable	V	0.0	-0.115	-0.11	0.336	0.456	0.107	-0.093	-0.187
SPAC4D7.03	pop2	viable	V	0.0	0.329	0.261	0.662	0.464	0.508	0.6	1.081
SPAC4D7.04c	rer2	inviable	E	0.0	0.479	0.352	0.462	0.497	0.045	0.028	0.181
SPAC4D7.06c	met8	viable	V	0.0	0.253	0.801	0.196	-0.319	-0.23	0.625	-0.503
SPAC4D7.07c	csi2	viable	V	0.0	-0.107	0.213	0.144	0.478	-0.116	0.698	0.549
SPAC4D7.08c	ade4	viable	Not_determined	0.0	-0.415	-0.522	-1.13	-0.802	-0.885	-0.958	-0.951
SPAC4D7.09	tif223	inviable	E	0.0	0.285	1.203	1.489	2.553	3.018	3.446	3.725
SPAC4D7.10c	spt20	viable	V	0.0	-0.047	0.646	0.837	0.419	1.349	1.3	1.344
SPAC4D7.11	dsc4	viable	V	0.0	-0.246	-0.824	-0.749	-0.839	-0.96	-1.056	-0.765
SPAC4D7.13	prp40	inviable	E	0.0	-0.088	0.864	1.333	2.576	2.477	2.761	2.644
SPAC4D7.15	gem6	unknown	Not_determined	0.0	0.771	0.908	1.463	1.141	2.046	1.005	2.44
SPAC4F10.02	ape4	viable	V	0.0	0.361	0.151	-0.073	-0.274	0.278	0.008	0.027
SPAC4F10.03c	trm7	inviable	E	0.0	0.654	1.68	2.594	2.972	3.733	3.2	3.655
SPAC4F10.04	ypa1	viable	V	0.0	0.693	1.276	1.728	2.343	2.448	2.804	3.287
SPAC4F10.05c	lip2	viable	V	0.0	-0.148	0.181	1.985	2.841	3.151	3.233	3.235
SPAC4F10.06	bud22	viable	V	0.0	0.825	1.677	3.317	3.696	3.831	3.881	4.138
SPAC4F10.07c	atg13	viable	V	0.0	0.028	-0.204	-0.231	-0.345	-0.412	-0.399	-0.505
SPAC4F10.08	mug126	viable	V	0.0	-0.18	-0.182	-0.244	-0.131	-0.173	-0.073	-0.149
SPAC4F10.11	spn1	viable	V	0.0	0.3	0.475	0.635	0.868	0.845	1.116	0.93
SPAC4F10.12	fta1	inviable	E	0.0	0.558	-0.182	1.542	0.776	1.32	2.132	2.051
SPAC4F10.13c	mpd2	viable	V	0.0	0.312	0.253	0.809	1.242	1.31	1.759	1.83
SPAC4F10.14c	btf3	viable	V	0.0	0.516	0.408	0.394	1.445	1.968	1.889	1.747
SPAC4F10.15c	wsp1	condition-dependent	V	0.0	1.132	1.761	2.662	2.884	3.143	2.636	3.3
SPAC4F10.16c	SPAC4F10.16c	viable	V	0.0	-0.118	0.076	0.15	0.314	0.314	0.23	0.365
SPAC4F10.17	SPAC4F10.17	viable	V	0.0	-0.099	-0.146	-0.22	-0.616	-0.176	-0.522	-0.561
SPAC4F10.18	nup37	viable	V	0.0	0.154	0.364	0.655	0.909	0.659	0.743	0.786
SPAC4F10.19c	hit1	viable	V	0.0	0.08	0.294	1.13	1.119	1.727	2.31	2.664
SPAC4F10.20	grx1	viable	V	0.0	0.043	0.393	0.075	-0.272	0.073	0.328	1.171
SPAC4F8.01	did4	viable	V	0.0	0.667	1.352	1.738	2.124	1.953	2.17	2.419
SPAC4F8.02c	mrpl40	inviable	E	0.0	0.054	1.437	2.297	3.016	2.523	2.726	2.554
SPAC4F8.03	sdo1	viable	V	0.0	1.255	1.998	3.703	3.657	3.858	3.852	3.892
SPAC4F8.04	rpf1	inviable	E	0.0	1.536	2.398	2.398	2.398	2.398	2.398	2.398
SPAC4F8.05c	mrpl28	inviable	E	0.0	0.156	1.101	2.656	2.408	2.656	2.656	2.535
SPAC4F8.07c	hxk2	condition-dependent	E	0.0	0.018	1.297	1.914	2.798	3.359	3.477	3.963
SPAC4F8.08	mug114	viable	V	0.0	-0.536	-0.867	-0.102	0.949	-0.149	-0.407	-0.605
SPAC4F8.10c	stg1	viable	V	0.0	0.129	-0.064	-0.179	-0.193	0.18	-0.081	0.338
SPAC4F8.11	sea2	viable	V	0.0	0.142	0.361	0.318	0.073	0.443	0.496	0.399
SPAC4F8.13c	rng2	inviable	E	0.0	0.616	1.456	2.61	3.264	3.504	3.376	3.709
