Systematic ID	Name	FYPOviability	DeletionLibrary_essentiality	0h	YES0	YES1	YES2	YES3	YES4	YES5	YES6
SPAC25B8.05	deg1	viable	V	0.068	0.102	0.252	0.829	1.371	1.764	1.996	2.1
SPAC25B8.06c	dia4	condition-dependent	E	0.144	0.213	0.494	1.375	2.019	2.401	2.588	2.66
SPAC25B8.07c	rcf1	viable	V	0.0	0.0	0.0	0.0	0.105	0.423	0.577	0.611
SPAC25B8.08	SPAC25B8.08	viable	V	0.011	0.009	0.005	0.001	0.0	0.0	0.0	0.0
SPAC25B8.09	SPAC25B8.09	viable	V	0.068	0.055	0.029	0.004	0.0	0.0	0.0	0.0
SPAC25B8.10	SPAC25B8.10	viable	V	0.032	0.063	0.201	0.5	0.596	0.621	0.627	0.628
SPAC25B8.11	SPAC25B8.11	viable	V	0.0	0.0	0.003	0.039	0.151	0.336	0.536	0.676
SPAC25B8.12c	SPAC25B8.12c	viable	Not_determined	0.191	0.35	1.018	2.35	2.759	2.867	2.891	2.896
SPAC25B8.13c	isp7	viable	V	-0.034	-0.028	-0.014	-0.002	-0.0	-0.0	-0.0	-0.0
SPAC25B8.16	pop100	inviable	E	0.0	0.0	0.0	0.004	0.105	0.572	1.334	1.91
SPAC25B8.17	ypf1	viable	V	-0.08	-0.066	-0.037	-0.006	-0.0	-0.0	-0.0	-0.0
SPAC25B8.18	SPAC25B8.18	viable	V	0.01	0.018	0.053	0.122	0.144	0.149	0.151	0.151
SPAC25B8.19c	loz1	viable	V	0.111	0.141	0.25	0.59	0.915	1.193	1.396	1.51
SPAC25B8.20	smp1	viable	Not_determined	0.212	0.186	0.103	0.001	0.0	0.0	0.0	0.0
SPAC25G10.01	SPAC25G10.01	viable	V	0.003	0.005	0.018	0.11	0.289	0.53	0.77	0.937
SPAC25G10.02	cce1	viable	V	0.04	0.074	0.215	0.496	0.583	0.605	0.61	0.611
SPAC25G10.04c	rec10	viable	V	0.008	0.014	0.041	0.095	0.111	0.116	0.117	0.117
SPAC25G10.05c	his1	viable	V	-0.007	-0.005	-0.001	-0.0	-0.0	-0.0	-0.0	-0.0
SPAC25G10.06	rps2801	viable	V	0.097	0.191	0.69	2.232	2.975	3.241	3.32	3.339
SPAC25G10.07c	cut7	condition-dependent	E	0.063	0.115	0.333	0.769	0.903	0.939	0.947	0.948
SPAC25G10.09c	pan1	viable	V	0.048	0.083	0.262	1.023	1.675	2.075	2.27	2.343
SPAC25H1.02	jmj1	viable	V	0.308	0.298	0.26	0.087	0.001	0.0	0.0	0.0
SPAC25H1.03	atg101	viable	V	-0.066	-0.121	-0.351	-0.811	-0.952	-0.99	-0.998	-1.0
SPAC25H1.04	mug105	viable	V	0.033	0.04	0.062	0.13	0.203	0.277	0.344	0.391
SPAC25H1.05	meu29	viable	V	0.191	0.245	0.439	1.042	1.612	2.091	2.436	2.627
SPAC25H1.06	pcf3	viable	V	0.003	0.008	0.048	0.205	0.271	0.29	0.294	0.295
SPAC25H1.07	emc1	viable	V	0.046	0.062	0.123	0.371	0.69	1.039	1.358	1.575
SPAC25H1.08c	sqt1	inviable	E	0.146	0.267	0.776	1.792	2.105	2.187	2.205	2.209
SPAC25H1.09	mde5	viable	V	0.03	0.055	0.16	0.37	0.434	0.451	0.455	0.456
SPAC25H1.10c	atp19	viable	Not_determined	0.138	0.167	0.267	0.586	0.934	1.293	1.62	1.849
SPAC26A3.01	sxa1	viable	V	0.015	0.018	0.029	0.06	0.093	0.128	0.159	0.18
SPAC26A3.02	myh1	viable	V	0.055	0.065	0.101	0.212	0.33	0.451	0.56	0.637
SPAC26A3.03c	rmi1	inviable	E	0.0	0.0	0.0	0.031	0.288	0.975	1.877	2.527
SPAC26A3.04	rpl2002	viable	V	0.148	0.225	0.534	1.374	1.864	2.099	2.193	2.224
SPAC26A3.05	chc1	inviable	E	0.155	0.285	0.828	1.911	2.244	2.331	2.351	2.355
SPAC26A3.06	bud23	viable	V	0.161	0.193	0.299	0.627	0.976	1.333	1.656	1.883
SPAC26A3.09c	rga2	viable	V	0.001	0.002	0.009	0.062	0.176	0.336	0.498	0.61
SPAC26A3.10	cnt6	viable	V	0.036	0.044	0.068	0.142	0.221	0.302	0.375	0.426
SPAC26A3.11	SPAC26A3.11	viable	V	0.027	0.043	0.112	0.334	0.48	0.555	0.587	0.598
SPAC26A3.14c	atg44	viable	V	0.06	0.083	0.168	0.427	0.632	0.768	0.844	0.877
SPAC26A3.16	dsk2	viable	V	0.214	0.145	0.035	0.0	0.0	0.0	0.0	0.0
SPAC26A3.17c	rmt2	viable	V	0.056	0.067	0.104	0.219	0.34	0.465	0.578	0.657
SPAC26F1.01	sec74	viable	V	0.021	0.025	0.039	0.081	0.127	0.173	0.215	0.244
SPAC26F1.02	pnn1	viable	V	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
SPAC26F1.03	pda1	inviable	E	0.0	0.0	0.0	0.007	0.617	1.781	2.253	2.353
SPAC26F1.04c	etr1	viable	V	0.034	0.055	0.167	0.838	1.837	2.886	3.726	4.209
SPAC26F1.05	mug106	viable	V	-0.0	-0.0	-0.015	-0.252	-0.434	-0.494	-0.508	-0.511
SPAC26F1.06	gpm1	inviable	E	0.144	0.263	0.765	1.765	2.073	2.154	2.172	2.175
SPAC26F1.07	SPAC26F1.07	viable	V	0.017	0.021	0.032	0.068	0.106	0.144	0.179	0.204
SPAC26F1.08c	SPAC26F1.08c	viable	V	0.026	0.048	0.139	0.322	0.378	0.393	0.396	0.397
SPAC26F1.09	gyp51	viable	V	0.026	0.047	0.136	0.314	0.369	0.384	0.387	0.387
SPAC26F1.10c	pyp1	viable	V	0.211	0.272	0.491	1.175	1.814	2.341	2.714	2.917
SPAC26F1.11	SPAC26F1.11	unknown	Not_determined	0.112	0.134	0.209	0.437	0.681	0.93	1.156	1.314
SPAC26F1.12c	hgh1	viable	V	0.047	0.057	0.091	0.196	0.306	0.416	0.511	0.575
SPAC26F1.14c	aif1	viable	V	0.001	0.003	0.029	0.189	0.272	0.297	0.302	0.303
SPAC26H5.02c	mgs1	viable	V	0.036	0.043	0.067	0.14	0.217	0.297	0.369	0.419
SPAC26H5.03	pcf2	viable	V	0.005	0.013	0.078	0.311	0.406	0.433	0.439	0.44
SPAC26H5.04	gid5	viable	V	-0.005	-0.003	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
SPAC26H5.05	mga2	viable	V	0.188	0.266	0.575	1.573	2.392	2.945	3.256	3.392
SPAC26H5.06	pot1	condition-dependent	E	0.026	0.064	0.318	1.122	1.431	1.517	1.537	1.541
SPAC26H5.07c	SPAC26H5.07c	viable	V	0.045	0.054	0.084	0.176	0.274	0.374	0.465	0.529
SPAC26H5.09c	SPAC26H5.09c	viable	V	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
SPAC26H5.10c	tif51	viable	V	-0.0	-0.0	-0.0	-0.12	-0.473	-0.655	-0.705	-0.714
SPAC26H5.11	mug56	viable	V	0.128	0.153	0.238	0.499	0.777	1.062	1.32	1.5
SPAC26H5.12	rpo41	inviable	E	0.175	0.32	0.931	2.15	2.525	2.623	2.645	2.649
SPAC27D7.02c	grp1	viable	V	0.08	0.096	0.149	0.312	0.486	0.664	0.825	0.938
SPAC27D7.03c	mei2	viable	V	0.009	0.016	0.046	0.105	0.124	0.128	0.129	0.13
SPAC27D7.04	omt2	viable	V	0.039	0.071	0.208	0.48	0.563	0.585	0.59	0.591
SPAC27D7.06	etf1	viable	V	-0.058	-0.106	-0.308	-0.711	-0.836	-0.868	-0.875	-0.877
SPAC27D7.08c	mtl16	viable	V	0.072	0.104	0.226	0.6	0.881	1.055	1.145	1.182
SPAC27D7.11c	SPAC27D7.11c	viable	V	-0.001	-0.002	-0.016	-0.069	-0.092	-0.099	-0.1	-0.1
SPAC27D7.12c	but1	viable	V	0.016	0.029	0.085	0.195	0.229	0.238	0.24	0.24
SPAC27D7.13c	ssm4	viable	V	0.016	0.023	0.045	0.114	0.17	0.208	0.23	0.24
SPAC27D7.14c	tpr1	viable	V	0.155	0.283	0.823	1.901	2.232	2.319	2.339	2.342
SPAC27E2.01	SPAC27E2.01	viable	V	0.019	0.049	0.263	0.972	1.25	1.327	1.345	1.348
SPAC27E2.02	yih1	viable	V	-0.0	-0.0	-0.01	-0.207	-0.371	-0.426	-0.439	-0.441
SPAC27E2.03c	SPAC27E2.03c	viable	V	0.182	0.226	0.377	0.848	1.324	1.768	2.127	2.351
SPAC27E2.04c	mug155	unknown	Not_determined	0.044	0.052	0.081	0.17	0.264	0.361	0.448	0.509
SPAC27E2.06c	msm1	inviable	E	0.188	0.345	1.003	2.316	2.72	2.826	2.85	2.854
SPAC27E2.07	pvg2	viable	V	0.073	0.133	0.386	0.891	1.047	1.088	1.097	1.099
SPAC27E2.09	mak2	viable	V	0.042	0.078	0.225	0.52	0.611	0.635	0.64	0.641
SPAC27E2.10c	rfc3	inviable	E	0.089	0.163	0.475	1.097	1.288	1.339	1.35	1.352
SPAC27E2.12	SPAC27E2.12	viable	Not_determined	0.0	0.0	0.007	0.278	0.566	0.67	0.696	0.701
SPAC27E2.14	SPAC27E2.14	unknown	Not_determined	-0.006	-0.01	-0.027	-0.065	-0.08	-0.085	-0.087	-0.087
SPAC27F1.03c	uch1	viable	V	0.24	0.193	0.07	0.0	0.0	0.0	0.0	0.0
SPAC27F1.04c	nuf2	inviable	E	0.119	0.218	0.634	1.463	1.718	1.785	1.8	1.803
SPAC27F1.05c	SPAC27F1.05c	viable	V	0.029	0.053	0.155	0.358	0.42	0.437	0.441	0.441
SPAC27F1.06c	ani2	viable	V	0.014	0.021	0.054	0.136	0.179	0.196	0.202	0.204
SPAC27F1.08	pdt1	viable	V	-0.037	-0.068	-0.197	-0.454	-0.533	-0.554	-0.559	-0.56
SPAC27F1.10	SPAC27F1.10	viable	V	0.371	0.289	0.091	0.0	0.0	0.0	0.0	0.0
SPAC29A4.02c	SPAC29A4.02c	viable	V	0.064	0.118	0.343	0.791	0.929	0.965	0.973	0.975
SPAC29A4.03c	mrps9	inviable	E	0.159	0.292	0.848	1.957	2.298	2.388	2.408	2.412
SPAC29A4.06c	SPAC29A4.06c	inviable	E	0.145	0.245	0.663	1.677	2.116	2.272	2.32	2.331
SPAC29A4.07	srb6	inviable	E	0.252	0.461	1.341	3.095	3.635	3.776	3.808	3.814
SPAC29A4.09	rrp17	viable	V	0.182	0.275	0.644	1.66	2.266	2.563	2.686	2.727
SPAC29A4.10	rrn5	inviable	E	0.304	0.393	0.714	1.729	2.692	3.499	4.075	4.392
SPAC29A4.11	rga3	viable	V	-0.138	-0.118	-0.071	-0.014	-0.001	-0.0	-0.0	-0.0
SPAC29A4.13	ure6	viable	V	-0.056	-0.103	-0.299	-0.689	-0.809	-0.841	-0.848	-0.849
SPAC29A4.14c	pex3	viable	V	0.005	0.012	0.043	0.119	0.144	0.151	0.153	0.153
SPAC29A4.16	hal4	condition-dependent	V	0.152	0.278	0.808	1.865	2.19	2.275	2.294	2.298
SPAC29A4.17c	fun14	viable	V	0.031	0.047	0.11	0.283	0.388	0.44	0.462	0.469
SPAC29A4.18	prw1	condition-dependent	V	0.151	0.276	0.803	1.854	2.177	2.262	2.281	2.285
SPAC29A4.19c	cta5	viable	V	0.007	0.009	0.017	0.043	0.065	0.082	0.092	0.097
SPAC29A4.20	elp3	viable	V	0.199	0.295	0.688	1.992	3.019	3.667	4.005	4.142
SPAC29A4.23	SPAC29A4.23	unknown	Not_determined	-0.057	-0.027	-0.001	-0.0	-0.0	-0.0	-0.0	-0.0
SPAC29B12.01	ino80	inviable	E	0.2	0.33	0.865	2.154	2.726	2.936	3.001	3.018
SPAC29B12.02c	set2	viable	V	0.068	0.125	0.363	0.838	0.984	1.022	1.031	1.032
SPAC29B12.03	spd1	viable	V	0.016	0.03	0.087	0.201	0.236	0.245	0.247	0.247
SPAC29B12.04	snz1	viable	V	0.0	0.0	0.004	0.298	0.695	0.85	0.888	0.896
SPAC29B12.05c	mtq1	viable	V	-0.102	-0.065	-0.012	-0.0	-0.0	-0.0	-0.0	-0.0
SPAC29B12.06c	rcd1	viable	V	-0.034	-0.016	-0.001	-0.0	-0.0	-0.0	-0.0	-0.0
SPAC29B12.07	sec16	inviable	E	0.0	0.0	0.0	0.001	0.339	1.39	1.901	2.014
SPAC29B12.08	clr5	viable	V	0.0	0.0	0.0	0.0	0.105	0.436	0.599	0.635
SPAC29B12.10c	pgt1	viable	V	0.001	0.004	0.048	0.338	0.491	0.537	0.548	0.55
SPAC29B12.11c	SPAC29B12.11c	viable	V	0.007	0.012	0.034	0.082	0.101	0.107	0.109	0.109
SPAC29B12.12	hot13	viable	V	-0.383	-0.298	-0.094	-0.0	-0.0	-0.0	-0.0	-0.0
SPAC29B12.14c	SPAC29B12.14c	viable	V	0.032	0.044	0.091	0.247	0.391	0.502	0.573	0.609
SPAC29E6.01	pof11	viable	V	0.032	0.064	0.215	0.557	0.669	0.699	0.706	0.707
SPAC29E6.03c	uso1	inviable	E	0.148	0.271	0.787	1.817	2.133	2.217	2.235	2.239
SPAC29E6.05c	mxr1	viable	V	-0.032	-0.039	-0.064	-0.144	-0.234	-0.328	-0.413	-0.472
SPAC29E6.07	SPAC29E6.07	viable	V	-0.005	-0.015	-0.093	-0.39	-0.514	-0.549	-0.557	-0.558
SPAC29E6.09	SPAC29E6.09	viable	V	0.0	0.0	0.0	0.0	0.012	0.192	0.353	0.395
SPAC29E6.10c	nst1	viable	V	0.108	0.152	0.322	0.826	1.197	1.425	1.543	1.591
SPAC2C4.05	cor1	viable	V	0.073	0.133	0.387	0.894	1.05	1.091	1.1	1.102
SPAC2C4.06c	rcm1	viable	V	0.082	0.066	0.032	0.003	0.0	0.0	0.0	0.0
SPAC2C4.07c	dis32	viable	V	0.0	0.0	0.0	0.0	0.0	0.0	0.268	1.226
SPAC2C4.08	SPAC2C4.08	viable	V	0.0	0.0	0.001	0.323	0.919	1.178	1.245	1.257
SPAC2C4.09	SPAC2C4.09	viable	V	0.0	0.0	0.0	0.023	0.191	0.315	0.352	0.359
SPAC2C4.10c	csc4	viable	V	0.014	0.028	0.096	0.253	0.305	0.319	0.322	0.323
SPAC2C4.12c	tpt1	inviable	E	0.166	0.304	0.884	2.04	2.396	2.49	2.511	2.515
SPAC2C4.13	vma16	inviable	E	0.0	0.0	0.0	0.0	0.0	0.08	0.349	0.459
SPAC2C4.14c	ppk11	viable	V	-0.006	-0.011	-0.032	-0.073	-0.086	-0.089	-0.09	-0.09
SPAC2C4.15c	ubx2	viable	V	0.0	0.0	0.0	0.0	0.008	0.171	0.665	1.101
SPAC2C4.16c	rps801	viable	V	0.242	0.353	0.8	2.253	3.402	4.138	4.529	4.691
SPAC2C4.17c	msy2	viable	V	0.0	0.0	0.0	0.185	0.608	0.806	0.858	0.868
SPAC2E12.02	hsf1	inviable	E	0.12	0.175	0.389	1.006	1.419	1.649	1.757	1.796
SPAC2E12.03c	SPAC2E12.03c	viable	V	-0.0	-0.0	-0.0	-0.002	-0.028	-0.128	-0.278	-0.39
SPAC2E12.05	wtf1	unknown	Not_determined	-0.025	-0.02	-0.011	-0.001	-0.0	-0.0	-0.0	-0.0
SPAC2E1P3.01	SPAC2E1P3.01	viable	V	0.039	0.072	0.21	0.484	0.569	0.591	0.596	0.597
SPAC2E1P3.02c	amt3	viable	V	0.027	0.05	0.146	0.337	0.396	0.411	0.415	0.415
SPAC2E1P3.04	cao1	viable	V	0.0	0.0	0.002	0.031	0.133	0.309	0.498	0.627
SPAC2E1P5.01c	mns1	viable	V	0.114	0.094	0.051	0.008	0.001	0.0	0.0	0.0
SPAC2E1P5.03	erj5	viable	V	-0.013	-0.011	-0.006	-0.001	-0.0	-0.0	-0.0	-0.0
SPAC2E1P5.05	rrp9	inviable	E	0.032	0.038	0.06	0.125	0.195	0.266	0.331	0.376
SPAC2F3.01	imt1	viable	V	0.109	0.074	0.019	0.0	0.0	0.0	0.0	0.0
SPAC2F3.02	sec67	viable	V	0.045	0.069	0.172	0.515	0.769	0.918	0.989	1.016
SPAC2F3.03c	rpa49	inviable	E	0.201	0.368	1.069	2.469	2.899	3.012	3.038	3.042
SPAC2F3.04c	rim1	inviable	E	0.048	0.12	0.63	2.58	3.506	3.805	3.885	3.901
SPAC2F3.05c	SPAC2F3.05c	viable	V	0.033	0.039	0.061	0.127	0.198	0.271	0.337	0.383
SPAC2F3.06c	kap104	condition-dependent	E	0.268	0.399	0.916	2.365	3.273	3.742	3.946	4.017
SPAC2F3.07c	SPAC2F3.07c	viable	V	-0.001	-0.003	-0.035	-0.256	-0.376	-0.411	-0.42	-0.421
SPAC2F3.08	sut1	viable	V	0.047	0.085	0.248	0.572	0.672	0.698	0.704	0.705
SPAC2F3.10	vps54	inviable	E	0.247	0.359	0.794	2.048	2.899	3.377	3.603	3.687
SPAC2F3.11	ppx1	viable	V	0.105	0.14	0.27	0.671	1.015	1.269	1.428	1.505
SPAC2F3.12c	plp1	viable	V	0.001	0.003	0.012	0.129	0.425	0.878	1.352	1.681
SPAC2F3.13c	qtr2	viable	V	0.0	0.0	0.0	0.026	0.307	0.553	0.629	0.645
SPAC2F3.14c	saf2	inviable	E	0.044	0.078	0.269	1.235	2.213	2.89	3.253	3.4
SPAC2F3.15	lsk1	viable	V	0.008	0.012	0.034	0.174	0.417	0.728	1.032	1.242
SPAC2F3.16	SPAC2F3.16	viable	V	-0.031	-0.057	-0.166	-0.382	-0.449	-0.466	-0.47	-0.471
SPAC2F3.18c	SPAC2F3.18c	viable	V	0.026	0.031	0.048	0.1	0.156	0.213	0.264	0.3
SPAC2F7.02c	psr1	viable	V	0.027	0.048	0.152	0.515	0.749	0.861	0.904	0.917
SPAC2F7.03c	pom1	viable	V	0.104	0.144	0.293	0.744	1.099	1.335	1.466	1.524
SPAC2F7.04	med1	viable	V	0.0	0.0	0.0	0.001	0.204	0.729	0.967	1.019
SPAC2F7.06c	pol4	viable	V	0.0	0.0	0.0	0.0	0.036	0.457	0.803	0.891
SPAC2F7.07c	cph2	viable	V	0.183	0.232	0.407	0.955	1.483	1.94	2.279	2.473
SPAC2F7.08c	snf5	viable	V	0.032	0.041	0.078	0.221	0.402	0.601	0.786	0.915
SPAC2F7.09c	gep3	viable	V	-0.047	-0.039	-0.021	-0.003	-0.0	-0.0	-0.0	-0.0
SPAC2F7.10	akr1	viable	V	0.0	0.0	0.0	0.014	0.127	0.383	0.655	0.817
SPAC2F7.11	nrd1	viable	V	0.0	0.0	0.0	0.014	0.266	0.535	0.624	0.642
SPAC2F7.14c	rrp4	inviable	E	0.17	0.31	0.902	2.083	2.447	2.542	2.564	2.568
SPAC2F7.15	rsm24	inviable	E	0.148	0.271	0.788	1.819	2.136	2.22	2.238	2.242
SPAC2F7.16c	pld1	viable	Not_determined	0.074	0.103	0.21	0.534	0.787	0.953	1.046	1.086
SPAC2F7.17	mrf1	viable	V	0.0	0.0	0.0	0.026	0.175	0.512	0.924	1.216
SPAC2G11.02	urb2	inviable	E	0.22	0.403	1.173	2.707	3.179	3.303	3.331	3.336
SPAC2G11.03c	vps45	viable	V	0.16	0.292	0.85	1.962	2.304	2.394	2.415	2.418
SPAC2G11.04	rbm17	viable	V	-0.025	-0.034	-0.07	-0.178	-0.262	-0.317	-0.348	-0.361
SPAC2G11.05c	alx1	viable	V	0.032	0.042	0.078	0.19	0.291	0.371	0.425	0.453
SPAC2G11.06	vps4	viable	V	0.303	0.555	1.612	3.721	4.37	4.54	4.579	4.586
SPAC2G11.07c	ptc3	viable	V	0.062	0.113	0.329	0.76	0.893	0.927	0.935	0.937
SPAC2G11.09	SPAC2G11.09	viable	V	0.059	0.109	0.316	0.731	0.858	0.891	0.899	0.9
SPAC2G11.10c	uba42	viable	V	0.226	0.279	0.466	1.049	1.641	2.193	2.642	2.922
SPAC2G11.11c	prh1	inviable	E	0.193	0.353	1.027	2.37	2.783	2.892	2.916	2.921
SPAC2G11.12	rqh1	viable	V	0.109	0.14	0.258	0.697	1.237	1.823	2.366	2.743
SPAC2G11.13	atg22	viable	V	0.018	0.034	0.098	0.226	0.265	0.276	0.278	0.278
SPAC2G11.14	taf1	inviable	E	0.089	0.165	0.566	2.036	2.975	3.41	3.573	3.621
SPAC2G11.15c	tgs1	viable	Not_determined	0.0	0.0	0.004	0.115	0.534	1.227	1.905	2.32
SPAC2H10.01	SPAC2H10.01	viable	V	-0.009	-0.011	-0.017	-0.036	-0.056	-0.077	-0.096	-0.109
SPAC2H10.02c	nas2	viable	V	0.026	0.047	0.136	0.313	0.368	0.382	0.386	0.386
SPAC2H10.04	SPAC2H10.04	unknown	Not_determined	0.037	0.068	0.198	0.457	0.537	0.558	0.563	0.564
SPAC30.01c	sec72	viable	V	0.025	0.036	0.079	0.204	0.291	0.341	0.364	0.374
SPAC30.02c	kti12	viable	V	0.146	0.213	0.502	1.654	2.855	3.84	4.494	4.823
SPAC30.03c	tsn1	viable	V	0.058	0.105	0.307	0.708	0.831	0.864	0.871	0.872
SPAC30.04c	abc4	viable	V	0.035	0.064	0.186	0.43	0.505	0.525	0.529	0.53
SPAC30C2.02	mmd1	viable	V	0.122	0.171	0.371	1.05	1.657	2.101	2.37	2.496
SPAC30C2.03	SPAC30C2.03	inviable	E	0.089	0.181	0.632	1.688	2.039	2.132	2.154	2.158
SPAC30C2.04	asc1	viable	V	0.237	0.294	0.491	1.106	1.728	2.305	2.771	3.061
SPAC30C2.05	erv14	viable	V	-0.303	-0.303	-0.301	-0.289	-0.241	-0.103	-0.001	-0.0
SPAC30C2.06c	dml1	viable	V	0.1	0.183	0.532	1.228	1.443	1.499	1.512	1.514
SPAC30C2.07	fnp1	viable	V	-0.033	-0.062	-0.197	-0.483	-0.575	-0.599	-0.604	-0.605
SPAC30C2.08	SPAC30C2.08	viable	V	0.029	0.04	0.085	0.216	0.316	0.379	0.412	0.426
SPAC30D11.01c	gto2	viable	V	0.088	0.073	0.04	0.006	0.0	0.0	0.0	0.0
SPAC30D11.02c	SPAC30D11.02c	viable	V	0.034	0.056	0.146	0.366	0.464	0.501	0.512	0.515
SPAC30D11.03	ddx27	inviable	E	0.066	0.139	0.542	1.659	2.091	2.219	2.25	2.257
SPAC30D11.04c	nup124	viable	V	0.131	0.161	0.262	0.576	0.9	1.212	1.476	1.647
SPAC30D11.05	aps3	viable	V	0.064	0.118	0.342	0.789	0.927	0.963	0.971	0.973
SPAC30D11.06c	hfl1	viable	V	0.035	0.065	0.188	0.434	0.51	0.53	0.534	0.535
SPAC30D11.07	nth1	viable	V	0.018	0.025	0.059	0.221	0.44	0.674	0.875	1.0
SPAC30D11.09	cwf19	viable	V	0.0	0.0	0.002	0.057	0.221	0.442	0.623	0.72
SPAC30D11.10	rad52	viable	V	0.15	0.274	0.797	1.839	2.16	2.244	2.263	2.266
SPAC30D11.11	izh3	viable	V	-0.02	-0.037	-0.109	-0.251	-0.294	-0.306	-0.308	-0.309
SPAC30D11.12	rpl3802	viable	V	0.0	0.001	0.064	1.658	3.099	3.597	3.717	3.74
SPAC30D11.13	hus5	condition-dependent	V	0.152	0.278	0.808	1.865	2.19	2.275	2.295	2.298
SPAC30D11.14c	SPAC30D11.14c	viable	V	0.0	0.0	0.0	0.01	0.078	0.242	0.447	0.594
SPAC31A2.02	trm112	viable	V	0.349	0.469	0.915	2.286	3.441	4.276	4.786	5.028
SPAC31A2.03	mrp11	inviable	E	0.141	0.259	0.752	1.737	2.04	2.119	2.137	2.141
SPAC31A2.05c	mis4	inviable	E	0.211	0.379	1.083	2.543	3.026	3.162	3.195	3.201
SPAC31A2.06	atp25	viable	V	0.076	0.163	0.627	1.806	2.213	2.322	2.347	2.352
SPAC31A2.07c	dbp10	inviable	E	0.219	0.4	1.163	2.686	3.154	3.277	3.305	3.31
SPAC31A2.08	mrp20	inviable	E	0.147	0.27	0.785	1.813	2.129	2.212	2.231	2.234
SPAC31A2.09c	apm4	viable	V	0.0	0.0	0.0	0.0	0.016	0.295	0.738	0.939
SPAC31A2.10	SPAC31A2.10	viable	V	-0.252	-0.223	-0.149	-0.038	-0.005	-0.0	-0.0	-0.0
SPAC31A2.11c	cuf1	viable	V	0.0	0.0	0.0	0.001	0.049	0.371	0.987	1.471
SPAC31A2.12	rod1	viable	V	0.097	0.178	0.517	1.193	1.401	1.455	1.468	1.47
SPAC31A2.13c	sft1	viable	V	0.067	0.122	0.355	0.819	0.962	1.0	1.008	1.01
SPAC31A2.14	bun107	viable	V	0.161	0.296	0.859	1.984	2.33	2.421	2.441	2.445
SPAC31A2.15c	dcc1	viable	V	0.069	0.087	0.154	0.383	0.634	0.881	1.089	1.223
SPAC31A2.16	gef2	viable	V	0.058	0.069	0.107	0.224	0.349	0.477	0.593	0.674
SPAC31F12.01	zds1	viable	V	0.169	0.244	0.532	1.371	1.954	2.29	2.453	2.515
SPAC31G5.02	rot1	inviable	E	0.239	0.369	0.885	2.273	3.056	3.417	3.559	3.603
SPAC31G5.03	rps1101	viable	V	0.305	0.521	1.415	3.453	4.258	4.523	4.598	4.615
SPAC31G5.04	lys12	viable	V	-0.411	-0.411	-0.41	-0.402	-0.373	-0.26	-0.038	-0.0
SPAC31G5.06	rrg8	inviable	E	0.132	0.269	0.948	2.558	3.101	3.247	3.281	3.287
SPAC31G5.07	dni1	viable	V	-0.0	-0.0	-0.0	-0.0	-0.067	-0.514	-0.809	-0.879
SPAC31G5.08	hem4	inviable	E	0.164	0.245	0.562	1.452	2.008	2.293	2.417	2.46
SPAC31G5.09c	spk1	viable	V	0.044	0.064	0.141	0.364	0.516	0.602	0.642	0.657
SPAC31G5.10	eta2	viable	V	0.02	0.037	0.109	0.252	0.295	0.307	0.309	0.31
SPAC31G5.11	pac2	viable	V	0.014	0.021	0.059	0.28	0.641	1.076	1.481	1.75
SPAC31G5.12c	maf1	viable	V	0.294	0.538	1.563	3.608	4.237	4.402	4.439	4.446
SPAC31G5.14	gcv1	viable	V	-0.04	-0.074	-0.215	-0.496	-0.583	-0.606	-0.611	-0.612
SPAC31G5.15	psd3	viable	V	-0.029	-0.035	-0.054	-0.113	-0.176	-0.24	-0.298	-0.339
SPAC31G5.16c	dpm1	inviable	E	0.0	0.0	0.0	0.081	0.248	0.325	0.345	0.348
SPAC31G5.17c	rps1001	viable	V	0.101	0.175	0.509	1.448	1.924	2.113	2.176	2.193
SPAC31G5.18c	sde2	viable	V	0.106	0.133	0.228	0.55	0.913	1.285	1.615	1.838
SPAC31G5.19	abo1	viable	V	0.028	0.052	0.15	0.346	0.406	0.422	0.425	0.426
SPAC31G5.21	SPAC31G5.21	viable	V	-0.453	-0.453	-0.452	-0.444	-0.412	-0.287	-0.042	-0.0
SPAC323.01c	pos5	condition-dependent	V	0.0	0.001	0.029	1.151	3.037	4.142	4.551	4.662
SPAC323.03c	pex8	viable	V	0.006	0.015	0.085	0.382	0.532	0.582	0.595	0.598
SPAC323.04	SPAC323.04	viable	V	-0.065	-0.053	-0.028	-0.004	-0.0	-0.0	-0.0	-0.0
SPAC323.05c	mtq2	viable	V	0.152	0.243	0.64	1.866	2.647	3.039	3.201	3.255
SPAC323.06c	uba5	inviable	E	0.214	0.391	1.137	2.625	3.083	3.203	3.231	3.236
SPAC323.07c	SPAC323.07c	viable	V	0.049	0.078	0.191	0.488	0.645	0.713	0.738	0.745
SPAC328.01c	msn5	viable	V	0.0	0.0	0.0	0.021	0.309	0.588	0.678	0.696
SPAC328.02	dbl4	viable	V	0.274	0.503	1.461	3.372	3.96	4.115	4.15	4.156
SPAC328.03	tps1	viable	V	0.055	0.101	0.294	0.678	0.796	0.827	0.834	0.835
SPAC328.04	spg4	viable	V	-0.035	-0.042	-0.065	-0.137	-0.214	-0.292	-0.363	-0.412
